magic,control,drop_0.8,drop_0.9,drop_0.95,drop_0.99,flip_0.9,flip_0.95,drop_0.9_r2,drop_0.9_reg0.05,drop_0.9_reg0.3,raw_control,raw_drop_0.9
10,0.9381551842526894,0.9403982604715038,0.9403067063401236,0.9402914473182269,0.9401922636758984,0.9408255130846113,0.9407797360189212,0.9402456702525368,0.9411841000991836,0.9416800183108263,0.9209124895094225,0.9244220645456627
11,0.9605712890625,0.961883544921875,0.9617767333984375,0.9615936279296875,0.9614715576171875,0.962310791015625,0.9620208740234375,0.96221923828125,0.9618377685546875,0.9622039794921875,0.94696044921875,0.9484405517578125
12,0.9394378662109375,0.9399032592773438,0.9399032592773438,0.9398880004882812,0.9398880004882812,0.9384613037109375,0.9398269653320312,0.9399032592773438,0.9427413940429688,0.943572998046875,0.93023681640625,0.936767578125
13,0.952588114973058,0.9545114560913434,0.9544656622551937,0.9548014837202912,0.9544961914792935,0.9545877791515928,0.9548472775564407,0.9541908992382959,0.9542519576864954,0.9536719024285998,0.9318053456671399,0.9316984933827905
14,0.9421305444927491,0.9495181345575047,0.9491381144924453,0.9486820904143738,0.9486668896117715,0.9494269297418904,0.9486364880065667,0.9493357249262762,0.9493357249262762,0.9470860061411243,0.9351381752956556,0.9393944000243214
15,0.9523994811932555,0.9593423361562523,0.9591897459372855,0.9592965590905622,0.9587624933241778,0.959113450827802,0.9594796673533227,0.9590524147402152,0.9592126344701305,0.9583276112001221,0.921492332341497,0.926817730983444
16,0.9368424267411851,0.9433780750377938,0.9430115900865821,0.9431184815306854,0.9426451051353704,0.9422328095652573,0.9423091605967595,0.9432253729747889,0.9434544260692962,0.9417899735825432,0.937239452104998,0.9403240337776964
17,0.9402978214909459,0.9437141894169195,0.9435226889726384,0.9437218494346907,0.9433541685816712,0.9425958268223182,0.9430401078530503,0.9441584704476516,0.9431626681373901,0.942749027177743,0.9283788338388944,0.928302233661182
18,0.9315480277714198,0.9303501945525291,0.9303349355306325,0.9307164110780498,0.9302586404211489,0.9299305714503701,0.930281528953994,0.9317845426108186,0.9298619058518349,0.9316853589684901,0.9326619363698788,0.9367055771725032
19,0.9651087955868833,0.9648176524670549,0.96475635917867,0.9648176524670549,0.9646490959239963,0.9644192460925528,0.9645724793135152,0.9646644192460926,0.9648406374501993,0.9650015323322096,0.9572019613852285,0.9584278271529267
20,0.9512947826751204,0.9532732411580475,0.9533343518447788,0.9535176839049728,0.9533496295164617,0.9528760216942938,0.9531051867695363,0.9533343518447789,0.9536551829501184,0.9522114429760905,0.9350240623329005,0.936460163471087
21,0.9434500648508432,0.9460288395513847,0.9459678034637979,0.9459067673762112,0.9457846952010376,0.9453269245441367,0.9452353704127565,0.9463035019455253,0.9451667048142214,0.9460593575951782,0.940688181887541,0.9447623407339589
22,0.9502495154669067,0.9536984754376059,0.9536984754376059,0.9535000839348665,0.9537595189769102,0.9530880400445617,0.9526454743846048,0.9542326064065194,0.9536221710134755,0.9528896485418225,0.9294336685641035,0.934744456483587
23,0.939031862745098,0.9405177696078432,0.9409466911764706,0.9410386029411765,0.9412377450980391,0.9420036764705881,0.9420802696078432,0.940670955882353,0.9410692401960783,0.9401807598039215,0.9283394607843138,0.9303768382352942
24,0.941650390625,0.9404296875,0.9405364990234375,0.9409637451171875,0.9407196044921875,0.9394760131835938,0.9401016235351562,0.9410476684570312,0.9402542114257812,0.940643310546875,0.9389801025390625,0.9409942626953125
25,0.9509310134310135,0.9534645909645909,0.953556166056166,0.9535409035409035,0.9532509157509157,0.9538003663003662,0.953586691086691,0.9538308913308913,0.9536248473748474,0.9517246642246642,0.9452686202686202,0.9468253968253968
26,0.9531388829314624,0.9583397162903274,0.9587456723551578,0.9587073746131928,0.9589218419681976,0.9582478017096113,0.9582171635160392,0.9582784399031833,0.9579490793222832,0.9592818407426699,0.9474554980238366,0.9527099482214528
27,0.9541778564453125,0.9525604248046875,0.9525604248046875,0.9522857666015625,0.9521026611328125,0.9524612426757812,0.9521560668945312,0.9526519775390625,0.9529342651367188,0.9515533447265625,0.9477996826171875,0.9470367431640625
28,0.9472800793469138,0.9461051346608682,0.9460746166170748,0.9459678034637979,0.9459678034637979,0.9457236591134508,0.9455863279163805,0.9460746166170748,0.9476462958724345,0.9465934233615625,0.932997634851606,0.936263065537499
29,0.935912108033875,0.9409857328145267,0.9410467689021133,0.9409246967269397,0.9407873655298695,0.9395132372014954,0.9395132372014954,0.9410772869459066,0.9422751201647974,0.9399099717708095,0.9257190814068819,0.9233539330128938
30,0.9251239795529106,0.9257419699397269,0.9255893797207599,0.9251468680857557,0.9255130846112763,0.9252765697718777,0.9248645761806669,0.9254062714579996,0.9259937438010224,0.9268024719615473,0.9222552834363317,0.9216449225604639
31,0.9566009988051104,0.9566009988051104,0.9566009988051105,0.9567235515793989,0.957091209902264,0.9548852599650725,0.9544103679647048,0.9569839762247617,0.9562180213854591,0.9580103557094274,0.9492325132510188,0.9512239958332056
32,0.9397805484762006,0.9428327254414212,0.9425275077448991,0.9424054206662902,0.9427945732293559,0.9414592458070719,0.9414287240374197,0.9430921604834649,0.9424969859752468,0.9420391594304637,0.9321806278328019,0.9365070886810017
33,0.9314533357748886,0.9291185985472746,0.9293169749130196,0.9295611304400903,0.9295000915583227,0.9281572361594334,0.92924067631081,0.9294848318378806,0.9287142159555637,0.9303241164621865,0.922633217359458,0.9234419825428798
34,0.9516461691238255,0.9528225498434038,0.9528072721717209,0.9527461614849897,0.9526544954548927,0.9526086624398442,0.9525628294247956,0.9531128256053777,0.9533267130089373,0.9537697654877396,0.9451684363303032,0.9452142693453517
35,0.9478688174340348,0.9502876676789721,0.9501808414851893,0.9499137760007327,0.9494788407831887,0.9498985151159065,0.9497382758252323,0.9502724067941459,0.9489981229111666,0.9506920811268637,0.9413829413829414,0.9424817250904206
36,0.951420679973143,0.9520844778123664,0.9522523347372276,0.9521760361350181,0.9524659708234144,0.9527253860709272,0.9524812305438565,0.9531679179637429,0.952160776414576,0.9539003845449551,0.9383659891350791,0.941082219373741
37,0.9363621102751538,0.9402994185602882,0.9401849619240923,0.9403070490027012,0.9405359622750927,0.941642376424985,0.9406962015657667,0.9399636790941139,0.9401849619240923,0.9387885909625041,0.9245196636500984,0.9233750972881407
38,0.9467371323529411,0.9388633578431372,0.9386795343137253,0.9387408088235294,0.939797794117647,0.9373008578431373,0.9377910539215687,0.939093137254902,0.9392539828431372,0.9378676470588234,0.9348958333333334,0.9325980392156862
39,0.935639801781534,0.9357994102088589,0.9353737877359926,0.9351305748943544,0.9340513179095856,0.9368254643845196,0.9367950627793147,0.935312984525583,0.9363086370960386,0.932979661326118,0.9230687380293678,0.9254704648405434
40,0.9428480204342272,0.9462309189320683,0.946276531046646,0.9456227574043666,0.9452730645259381,0.9467326521924223,0.945607553366174,0.9460940825883355,0.946641427963267,0.9440339354132457,0.9177765614547224,0.9240862373046281
41,0.959212956602708,0.9549922913709149,0.9551296728793638,0.9551449374914136,0.9551144082673139,0.9567553540626765,0.9567171925325518,0.9550228205950145,0.9556028758529103,0.959335073499107,0.9552899513058876,0.955763154279434
42,0.9523326262456697,0.9550719550719551,0.9550414333023028,0.9549651288781723,0.9562165214339127,0.9551253681688465,0.9549651288781722,0.9548506722419765,0.955499259847086,0.9548888244540418,0.944602988081249,0.9442519877302485
43,0.9413795200875886,0.9481007268635381,0.9480551078130227,0.947766187159758,0.9474924728566649,0.9485417110185214,0.9482071713147411,0.9479486633618199,0.9490055046987622,0.9483744411666312,0.9268118366229737,0.928149995438095
44,0.953625170998632,0.9554111567107463,0.9553959568323452,0.9554871561027513,0.955905152758778,0.9551223590211277,0.9550919592643259,0.9557151542787657,0.9560115519075848,0.9549171606627147,0.9454020367837056,0.9475908192734459
45,0.953152658243301,0.9557315509979857,0.9558383690410793,0.9556857718366599,0.9558078496001953,0.9557010315571018,0.9558383690410791,0.9558994079228468,0.9563877189769884,0.9546786302874931,0.9398614417383873,0.941265336019044
46,0.9696988265571862,0.9652103311988725,0.9652103311988725,0.9652103311988725,0.9652103311988725,0.9650265020374398,0.965072459327798,0.9652256502956585,0.9655473513281657,0.9662673488771102,0.9639694843592022,0.9626367229388154
47,0.9555713239333455,0.9547701886101446,0.955121162180309,0.9551516816211928,0.9551364219007509,0.9554416163095892,0.9555636940731246,0.9549380455350057,0.954907526094122,0.9548159677714705,0.9449734480864311,0.9433406579991455
48,0.942981049673981,0.9472872478507185,0.9467069800112999,0.9469283980026572,0.9455540794356132,0.947394139294822,0.9468062363522531,0.9474552201200238,0.9483561622917526,0.9453021210316551,0.9382778261334311,0.9402018721272924
49,0.9550398284313725,0.9558210784313725,0.9556985294117647,0.9558823529411763,0.9559895833333333,0.9558210784313725,0.9559283088235295,0.9555147058823529,0.956173406862745,0.954672181372549,0.9441482843137255,0.9465686274509804
50,0.9428647741147742,0.938743894993895,0.9388354700854701,0.9387973137973138,0.9391941391941392,0.9367216117216117,0.9371794871794872,0.9392094017094018,0.937469474969475,0.9436355311355311,0.9407051282051282,0.9435134310134311
51,0.9396820068359375,0.9386749267578125,0.9393768310546875,0.940032958984375,0.9403228759765625,0.9392852783203125,0.9400634765625,0.9391632080078125,0.93914794921875,0.9423828125,0.916748046875,0.923797607421875
52,0.9565963745117188,0.959014892578125,0.958953857421875,0.9589385986328125,0.9590301513671875,0.9586334228515625,0.9587860107421875,0.95880126953125,0.9584197998046875,0.9572372436523438,0.9476165771484375,0.946197509765625
53,0.9563210498207064,0.9573739223315785,0.9574196993972686,0.9573434042877851,0.9578011749446861,0.9570840009155412,0.9569161516746777,0.9572976272220951,0.9574196993972686,0.9580071717402915,0.9481040665293354,0.9481040665293354
54,0.9352379497364602,0.943518447788557,0.943518447788557,0.9434420594301429,0.9433351157283629,0.9432892827133144,0.9430906729814377,0.9435031701168742,0.9437170575204339,0.9380643189977846,0.9250477427240088,0.9289435490031319
55,0.9716631194892066,0.9732441471571907,0.9734265734265735,0.9734569778048039,0.9736850106415323,0.9727424749163879,0.972879294618425,0.9732289449680753,0.9735633931286105,0.9738066281544543,0.9627546366676801,0.9639252052295532
56,0.9422877372886529,0.9459195507538302,0.9463010437648782,0.9460568882378074,0.9464689006897394,0.9457822132698529,0.9452633827748277,0.9465604590123908,0.9459195507538304,0.9459500701947141,0.9291796374290423,0.9335591771958739
57,0.9648541822454866,0.9605048300700475,0.960428525645917,0.960275916797656,0.960138568834221,0.9602606559128298,0.9599249164466555,0.9609016130755261,0.9604590474155692,0.9616799182016574,0.9595128725563509,0.9598638729073512
58,0.9437247272449836,0.9500495918211643,0.9498817425803006,0.9491874570840009,0.9499809262226292,0.9511406118867779,0.9505378805218585,0.9499885557335774,0.9504234378576333,0.9518883039597161,0.9381246662088961,0.943450064850843
59,0.945159075303273,0.9505912870984969,0.9505912870984969,0.9505912870984969,0.9505912870984969,0.9525062943465323,0.9525062943465323,0.9505912870984969,0.9523384451056688,0.9496452277409019,0.9368429083695735,0.9409018081940947
60,0.9565410539215685,0.9596737132352942,0.9595358455882352,0.959627757352941,0.9597196691176468,0.9595435049019607,0.9597273284313724,0.9603247549019607,0.9558976715686274,0.9595894607843136,0.9345281862745098,0.936780024509804
61,0.9354513825306722,0.9404413111151804,0.9408228041262283,0.9409067325886589,0.9411814075566135,0.9399530000610389,0.9402047854483306,0.9407617652444608,0.9408075444057864,0.9406091680400415,0.9393731306842459,0.9401208569859
62,0.9585870145723658,0.9637445639734493,0.9638513771267262,0.9638666361486229,0.9636530098420691,0.9637521934843976,0.9637979705500878,0.9636835278858625,0.9637598229953459,0.9607690547035935,0.9572899977111468,0.9577935454337376
63,0.944602988081249,0.945335510552902,0.9443969661360965,0.9444732705602271,0.9449921406443145,0.9442214659605963,0.9436415523372045,0.9458925328490545,0.9445266836571183,0.9485860790208616,0.9383307644177209,0.9418712896973767
64,0.9426058711772998,0.9380554023411167,0.9381013666727953,0.9373965802537231,0.9412575841147269,0.9404072439786726,0.9375574554145982,0.9388214745357603,0.9340565054850768,0.9452564809707668,0.9294447508733223,0.9328767543053257
65,0.926738082158335,0.9347799548312276,0.9340627479704572,0.9339864493682476,0.9343526826588537,0.9348104742721114,0.9348867728743212,0.9349020325947629,0.9338948910455961,0.9342458646157602,0.9209699078312885,0.9250289934688396
66,0.9668299980156004,0.9662575750637298,0.9669521149119995,0.9669063210758498,0.9672116133168476,0.9660362381890064,0.9658988566805574,0.9665552349987027,0.9669215856878997,0.9660667674131063,0.9600143487353269,0.9617010883668392
67,0.9480711940661477,0.9471820282101169,0.9469844357976654,0.9468476410505838,0.9466500486381322,0.9466348492217899,0.9472124270428015,0.9477140077821012,0.9476684095330739,0.9495531371595332,0.9450693093385214,0.9426146035992218
68,0.9479395604395604,0.9518467643467643,0.9515109890109891,0.9511446886446886,0.9511294261294262,0.9512667887667887,0.950976800976801,0.9512057387057387,0.9516788766788766,0.951007326007326,0.9310286935286936,0.9339590964590965
69,0.9449581883659892,0.9341695660135507,0.9341085271317829,0.9336888848196301,0.9356344991759751,0.9345586888848197,0.9347494353903436,0.9354284929500092,0.935855765122383,0.9318043093450529,0.9341848257339926,0.9365043032411647
70,0.9573153051413922,0.9609931783844828,0.960581134494178,0.9603980038762648,0.9605963953790041,0.9611457872327437,0.9608558304210478,0.9607490042272653,0.9605277213972866,0.9599096555618295,0.9541105193279108,0.9545988676423459
71,0.9412868999483173,0.9413097011522207,0.9411880947314017,0.9409600826923661,0.9411880947314017,0.9418721308485087,0.9414997111847505,0.9413249019548233,0.9411044903170886,0.9418721308485087,0.9344541391785486,0.9350621712826438
72,0.9459525444419012,0.9470740825513084,0.947699702449073,0.94789806973373,0.9477531090257113,0.9487907225146867,0.9490959029526207,0.9472877088578621,0.9478446631570916,0.9477836270695048,0.9291523613336385,0.9331654840924696
73,0.9261887322224256,0.9253799670390039,0.9246169810169079,0.9246475004577916,0.9258835378135872,0.925547823963865,0.9255478239638649,0.9249221754257462,0.9252578892754685,0.9246932796191174,0.9050692791308064,0.9081059634987486
74,0.9523155565728236,0.9581139848935684,0.9581597619592584,0.9577630273899443,0.9574883649958037,0.9593957427328909,0.9590142671854734,0.9586633096818494,0.9588769359884031,0.9556878004119935,0.9479514763103686,0.9520714122224766
75,0.9568014705882353,0.9587469362745099,0.9587928921568628,0.9587928921568628,0.9598805147058823,0.9594975490196078,0.9590073529411764,0.9588235294117647,0.9588848039215686,0.9585018382352941,0.9545496323529411,0.9560968137254903
76,0.9363160385278808,0.9466730778037278,0.9463983147868298,0.9463372563386301,0.9451084550686144,0.948092686724367,0.947940040603868,0.9463219917265803,0.946627283967578,0.9471233838591993,0.9343774327975455,0.9406053945138985
77,0.9560880987292278,0.9536901270772238,0.953674853372434,0.9537359481915935,0.9543163489736071,0.9539956011730205,0.9539803274682307,0.9533235581622679,0.9536595796676443,0.9543774437927665,0.9470155180840664,0.9493829423264908
78,0.9512101715686274,0.9530867034313725,0.9532245710784314,0.9532552083333333,0.9536688112745098,0.9530560661764704,0.9530867034313725,0.9531173406862745,0.9531479779411764,0.9527879901960784,0.9282935049019607,0.9348805147058824
79,0.9604920493887681,0.9607218358405588,0.9616180030025431,0.961618003002543,0.9616869389380801,0.9625448083580993,0.9628588498422134,0.9600018382916142,0.959297159839456,0.9587150341615858,0.9442997640859094,0.9502895309292565
80,0.9503489242139661,0.9560676164734985,0.9563882908058089,0.9575182860720449,0.9569990990578283,0.9581519996335149,0.9570983553987813,0.9554720784277796,0.9566555194160673,0.9558385633789913,0.9542199215111395,0.9513033121077465
81,0.9513771267261768,0.9538567177843901,0.9542534523537042,0.9539330128938734,0.9545128557259479,0.9541618982223239,0.9539559014267186,0.9535362783245594,0.9536202029449913,0.9551537346456093,0.9273060196841383,0.9375600823987182
82,0.9396895177909053,0.9398726931355039,0.939613194730656,0.9403001022729008,0.9403611607211002,0.9386973180076628,0.939872693135504,0.939597930118606,0.9404222191692998,0.9387736410679123,0.9358123063302347,0.9380562043015677
83,0.9349727526674909,0.9383385996244905,0.93839965807269,0.938147791973867,0.9377738089786447,0.9385217749690892,0.9382088504220665,0.9393918578559325,0.9378577643449192,0.9386057303353634,0.926638274488254,0.9328357069805071
84,0.9466020161166774,0.948463400435089,0.9483868002573766,0.9481723197597818,0.9482642399730368,0.9504703250911544,0.948402120292919,0.9483102000796642,0.9483102000796642,0.9487544811103962,0.9295584765756657,0.9353647700462664
85,0.9378729378729379,0.9326231934927587,0.9325468890686281,0.9324782150869105,0.9329360416316939,0.9315167793428663,0.9314633662459749,0.932363758450715,0.932668976147237,0.9296167991820166,0.9218642696903566,0.9221389656172265
86,0.9604971996276344,0.9650220519785737,0.9652509652509651,0.9648541822454866,0.9649915302089216,0.9668686190425322,0.9658461397591833,0.9649304866696171,0.9649457475544432,0.964320051276573,0.9449845102019016,0.9486623834449921
87,0.9369420238985456,0.9415050284615503,0.9414745066918979,0.9415660720008546,0.9412455934195064,0.9430540082713995,0.9433744868527478,0.9415660720008545,0.9418712896973765,0.939688983167244,0.9215437911090085,0.9271750576098402
88,0.9602578774700541,0.9659266041046769,0.9659571221484703,0.9657282368200198,0.965690089265278,0.9661173418783856,0.966170748455024,0.9661402304112305,0.9662317845426107,0.9643854428931106,0.9401693751430532,0.9429312581063554
89,0.9249542124542125,0.9256562881562881,0.9259004884004883,0.9257326007326007,0.9251831501831502,0.9249542124542125,0.9249542124542124,0.9265873015873015,0.9259691697191698,0.9241605616605617,0.9119963369963369,0.9148504273504273
90,0.9351461881218336,0.9365653421229323,0.9381599829091131,0.9378624183604956,0.9378853079411585,0.9368552768113287,0.9368552768113287,0.9379997558444729,0.9376945614356345,0.9352682658853689,0.9352377464444853,0.9361533296710004
91,0.9382793590489905,0.9387925487913232,0.9388997824688257,0.9392061644045466,0.9395891418241981,0.9375210637580808,0.9379193602745183,0.9390836116302582,0.9386546769202487,0.9401176506633169,0.9403780753086798,0.9406384999540427
92,0.9204510773362631,0.9165293291826894,0.9180018922053348,0.9171091985594824,0.9178416651406947,0.9174449124092046,0.915247512665568,0.9160867972898737,0.919741500335714,0.9151101751815907,0.9066105108954404,0.9140114753097723
93,0.9544802539217482,0.9521836659952391,0.9520539583714827,0.9520234389305988,0.9520997375328084,0.9510697064029787,0.9511002258438627,0.9534807422328023,0.9507721418543613,0.9499633766709393,0.9361075505096746,0.9374351461881218
94,0.9400259462759464,0.9359279609279609,0.9360195360195361,0.9362789987789988,0.9368513431013432,0.9346764346764347,0.9349664224664225,0.9372405372405372,0.9343788156288156,0.9409493284493284,0.9378815628815629,0.9389652014652015
95,0.9545891508354314,0.9573434042877851,0.9573128862439918,0.9572365911345082,0.957099259937438,0.9570840009155414,0.9574654764629587,0.9573281452658885,0.9560769054703594,0.958587014572366,0.9492637521934844,0.9535820553902494
96,0.9369192034790571,0.9350423437857633,0.9351186388952468,0.9351491569390402,0.9349965667200733,0.9350270847638665,0.9353017471580072,0.9349355306324865,0.9338368810559243,0.93676661326009,0.9340657663843748,0.9344014648661021
97,0.9326009683152542,0.9307777164920021,0.9297971440828583,0.9301955016240729,0.9311913954771098,0.9304866090580376,0.9294447508733222,0.9309462523748238,0.9303180731752161,0.9305478948336092,0.9187350615922043,0.9216767788196358
98,0.9554273328143366,0.951534856741616,0.9516417090259651,0.9543740745828945,0.9536413732045,0.9518554135946635,0.9556105081589351,0.9520691181633619,0.9506647738547724,0.9530765825586542,0.9346369312023936,0.9380562043015677
99,0.924774169921875,0.9292449951171875,0.9296417236328125,0.9299468994140625,0.929412841796875,0.9285888671875,0.929229736328125,0.9299468994140625,0.9295501708984375,0.9302520751953125,0.9130096435546875,0.916900634765625
100,0.9415202893463763,0.9466021639934684,0.9464648160300334,0.9464953377996856,0.9462053809879898,0.9454881194011628,0.9457780762128588,0.9461901201031636,0.9466784684175988,0.9442214659605964,0.9269308834526225,0.9317380621728448
101,0.9596502205197857,0.9625040059822668,0.9624887450974408,0.9608100477665695,0.9588413936240023,0.961321287408244,0.960726112900026,0.9630152456239414,0.9571169136386528,0.9644268774703558,0.9572084789476094,0.9576815663772186
102,0.9415423266644198,0.9472640093140109,0.9474172002818715,0.9474937957658016,0.9472257115720457,0.9479457091209901,0.948144857379209,0.9474708171206225,0.9463601826036337,0.9466129477006036,0.9351083060142774,0.9396580777597353
103,0.939594356261023,0.93599099920939,0.9355652861399989,0.9353828376816882,0.9351395730706076,0.9350027367268746,0.9350635528796448,0.9353676336434957,0.9357629386365018,0.9369184455391353,0.9327221309979931,0.9324788663869124
104,0.9689250019073777,0.9690547035934997,0.9689631494621195,0.9688563363088426,0.9690547035934997,0.9693598840314336,0.9694056610971237,0.9690089265278096,0.9689936675059129,0.9699244678416113,0.9571831845578698,0.9570916304264897
105,0.9600610687022901,0.9637099236641221,0.9641832061068704,0.9638320610687022,0.9640610687022899,0.9631297709923664,0.9634045801526717,0.963587786259542,0.9646564885496184,0.9610992366412213,0.9535267175572519,0.952442748091603
106,0.9301075268817204,0.9340786901270771,0.9340634164222873,0.9344452590420331,0.9341092375366569,0.9331164467253177,0.9336663000977518,0.9338037634408602,0.9337121212121212,0.9344758064516128,0.9189424486803519,0.921508431085044
107,0.9431601434348058,0.9441977569237812,0.944060425726711,0.9441367208361944,0.9446250095368887,0.9441519798580911,0.9441214618142977,0.9441824979018845,0.9438773174639505,0.9448691538872358,0.9390249485008012,0.942153047989624
108,0.9479171436857934,0.9497336325197294,0.9495657217871808,0.9496115156233305,0.9493367526064325,0.9493520172184823,0.9495504571751309,0.9494283402787318,0.9502526293294256,0.948451405107539,0.9444062829143197,0.9461769779121063
109,0.9524383544921875,0.9601974487304688,0.9602432250976562,0.9602890014648438,0.9603805541992188,0.9607391357421875,0.960693359375,0.9599990844726562,0.9609375,0.9571075439453125,0.93621826171875,0.9376678466796875
110,0.9467558651026393,0.9465038489736071,0.9458165322580646,0.945862353372434,0.9454957844574781,0.945488147605083,0.9460303641251223,0.9456790689149561,0.9463052908113392,0.9461907380254154,0.9218749999999999,0.9262585532746823
111,0.95179454312397,0.9509552584996643,0.9505127266068485,0.9509857779405482,0.9507111029725935,0.9502075321980101,0.950619544649942,0.9507721418543612,0.9502075321980101,0.9520234389305989,0.9452710126350486,0.9470640297869742
112,0.9618437118437119,0.9640644078144078,0.9640949328449328,0.9642628205128205,0.96389652014652,0.9630494505494506,0.9636752136752137,0.9642017704517704,0.9653846153846154,0.9648656898656899,0.9533730158730158,0.951572039072039
113,0.9365500824024905,0.9431728010742844,0.9419825428798144,0.9414484526643472,0.9426387108588171,0.9377479704571812,0.9375419642312152,0.9439281572361594,0.940319233351645,0.9405023499969482,0.9262497711041934,0.9325367759262649
114,0.9629465716422237,0.9661589878981183,0.9659453355105528,0.9658385093167702,0.9657927266622919,0.9664336838249881,0.9662658140919012,0.9658690310864224,0.9651136172875303,0.9659834877226182,0.9596807422894379,0.9612220916568743
115,0.9571659647195263,0.9574711591283648,0.9576695354941098,0.9577763535372033,0.9577458340963194,0.9567539522675945,0.9568912897515718,0.9577763535372033,0.9571964841604101,0.9588597936885797,0.9562198620521272,0.9575474577305744
116,0.9550490637447159,0.9555679338288033,0.9552932379019335,0.9552321943626291,0.954606498084759,0.9542326064065195,0.9544615196789109,0.955339020556412,0.955346650998825,0.9554229554229554,0.9542631281761715,0.9553466509988249
117,0.9607214795824941,0.9620032960996154,0.9619117377769639,0.9617896600134286,0.9620643349813831,0.9624458279924312,0.9620490752609413,0.9614692058841482,0.9609122260880181,0.9588292742476958,0.9408533235671122,0.9410059207715314
118,0.9649598578170007,0.9639792854078568,0.9641631427345713,0.9645461788318931,0.9645308573880004,0.9643776429490716,0.9647300361586075,0.9638260709689281,0.9648219648219647,0.962753569896427,0.9570080284365998,0.9572531715388858
119,0.9526443481445312,0.95501708984375,0.955291748046875,0.9553680419921875,0.95501708984375,0.954986572265625,0.955535888671875,0.955169677734375,0.9547882080078125,0.957183837890625,0.9459686279296875,0.9473419189453125
120,0.9381868131868132,0.9393162393162394,0.9392704517704518,0.9393009768009768,0.9393925518925519,0.9403769841269841,0.9413995726495726,0.9392094017094018,0.9382936507936509,0.9385225885225885,0.9251831501831502,0.9306013431013431
121,0.953826904296875,0.953338623046875,0.953765869140625,0.953857421875,0.95458984375,0.951385498046875,0.9517364501953125,0.9532470703125,0.954376220703125,0.9520721435546875,0.9467620849609375,0.9459075927734375
122,0.9357986450195312,0.9363250732421875,0.935882568359375,0.936187744140625,0.9359130859375,0.936614990234375,0.937164306640625,0.9359283447265625,0.9365386962890625,0.93511962890625,0.92730712890625,0.931304931640625
123,0.9376220703125,0.9419097900390625,0.9431610107421875,0.9433746337890625,0.9438018798828125,0.9429473876953125,0.943450927734375,0.9431304931640625,0.9422760009765625,0.9423980712890625,0.9193572998046875,0.9235992431640625
124,0.9679255359731441,0.9664454108491646,0.9672693980315862,0.9670405127031357,0.9669336995498589,0.9672083619439995,0.9668726634622721,0.967177843900206,0.9664682993820096,0.9682612344548714,0.960341802090486,0.9601892118715191
125,0.9545586327916381,0.9534599832150759,0.9531242847333485,0.9532921339742122,0.9543144884412909,0.949935149156939,0.9502403295948729,0.9533226520180056,0.9545357442587931,0.9520408941786831,0.9346150911726558,0.9383993286030365
126,0.9463980463980466,0.9466727716727716,0.946413308913309,0.946535409035409,0.9459401709401709,0.9471764346764346,0.9467948717948718,0.9460164835164836,0.9461156898656898,0.9472680097680097,0.9461843711843712,0.9492826617826617
127,0.938885496183206,0.9451679389312976,0.9451832061068702,0.9453053435114503,0.9450458015267175,0.9453740458015267,0.9454580152671757,0.9458396946564884,0.9448549618320611,0.9452519083969466,0.9324885496183205,0.9361526717557253
128,0.931353767560664,0.9351167670133188,0.9351167670133187,0.9347214620203126,0.9345846256765796,0.9354816639299397,0.9348582983640454,0.934957124612297,0.934926716535912,0.9337560055950861,0.9130937176914189,0.9158304445660768
129,0.963507326007326,0.9634004884004884,0.9635378510378511,0.9635378510378511,0.9634310134310134,0.9633547008547008,0.9633547008547008,0.9622329059829059,0.9636294261294261,0.9634615384615385,0.948397435897436,0.9469627594627593
130,0.922210693359375,0.9265594482421875,0.9264373779296875,0.926513671875,0.9266204833984375,0.9268798828125,0.9271392822265625,0.9268951416015625,0.9262313842773438,0.926544189453125,0.9178314208984375,0.9222412109375
131,0.9449081420898438,0.9552688598632812,0.9551925659179688,0.9551162719726562,0.9552001953125,0.9546661376953125,0.9546356201171875,0.9551620483398438,0.95550537109375,0.9517669677734375,0.9443511962890625,0.9481964111328125
132,0.9402662937743189,0.9396431177042801,0.9396735165369651,0.9396887159533074,0.9397495136186771,0.939749513618677,0.9395823200389104,0.9399623054474708,0.9400839007782101,0.9394607247081712,0.9326665856031129,0.9362688472762646
133,0.9586156381615089,0.9619117377769639,0.9616370628090094,0.9615607642067997,0.9617286211316609,0.9626136849172924,0.9626442043581762,0.9617896600134286,0.9617591405725447,0.9609808948300067,0.9512451931880608,0.9537630470609778
134,0.9280613412680248,0.9295185778591593,0.9290608072022584,0.929228656443122,0.9296864271000229,0.9275959411001755,0.9282825970855269,0.9296864271000229,0.928900587472343,0.9284962233920806,0.9214160372320134,0.923552300297551
135,0.9553389495453302,0.9563045527812415,0.9560916638788357,0.9562437273805542,0.9559091876767738,0.9559243940269456,0.9562437273805542,0.9562437273805541,0.9562437273805542,0.9566771083604514,0.9382774246525349,0.940071773972811
136,0.947338704754929,0.9510925959836415,0.9515122382957943,0.9516343160593297,0.9513443813709334,0.9531831776841848,0.9536104498565586,0.9513901605322589,0.9503601294024294,0.9522523347372276,0.9335286577549899,0.9366263810047001
137,0.948062015503876,0.9499240006079952,0.95,0.95,0.9501215990272077,0.9504635962912297,0.9504331965344277,0.9500075999392005,0.950265997872017,0.9492780057759539,0.9409484724122207,0.9434108527131781
