magic,baseline_final,baseline_level1,no_pseudo_final,no_pseudo_level1,p09_final,p09_level1,p099_final,p099_level1
193,0.9452265126178169,0.9465947096381879,0.9452265126178169,0.9465947096381879,0.9477956825782913,0.9482061416844025,0.9457129826695043,0.9464426877470357
194,0.9567406729228657,0.9517509727626459,0.9567406729228657,0.9517509727626459,0.9515220874341955,0.9508964675364309,0.9510643167772945,0.9512626840619516
195,0.9357147216796875,0.937530517578125,0.9357147216796875,0.937530517578125,0.93682861328125,0.9374237060546875,0.93670654296875,0.937286376953125
196,0.9521890989307271,0.9521125034467968,0.9521890989307271,0.9521125034467968,0.9551150464168633,0.9543031342872025,0.952464842672876,0.9523729280921598
197,0.9408182886443757,0.9387275474231995,0.9408182886443757,0.9387275474231995,0.937430372212981,0.9380255467211989,0.9377661116791552,0.937872937872938
198,0.9232600732600733,0.9241910866910866,0.9232600732600733,0.9241910866910866,0.9280677655677655,0.9273351648351649,0.923580586080586,0.923611111111111
199,0.9345496183206107,0.9362748091603053,0.9345496183206107,0.9362748091603053,0.9306717557251909,0.931679389312977,0.9359389312977098,0.9360152671755726
200,0.9234572422633216,0.9217939327351522,0.9234572422633216,0.9217939327351522,0.9191997802600257,0.9181926387108589,0.9210156869926143,0.9205731550997985
201,0.9533627359714316,0.9507226028965159,0.9533627359714316,0.9507226028965159,0.9539731713644757,0.9498222106917759,0.9510736032475163,0.9502495154669067
202,0.968346669119225,0.9681320702657961,0.968346669119225,0.9681320702657961,0.96941966338637,0.9700941169257181,0.969327692449186,0.9692817069805941
203,0.9672959238176629,0.9703328398980573,0.9672959238176629,0.9703328398980573,0.9680131854044899,0.9691272299967951,0.9696766218505349,0.9701802310497962
204,0.9554961089494163,0.9534289883268482,0.9554961089494163,0.9534289883268482,0.9561648832684825,0.955891293774319,0.9544929474708171,0.9548273346303502
205,0.9379720759899289,0.9375600823987182,0.9379720759899289,0.9375600823987182,0.9398031586175326,0.9391470206759746,0.9383840695811397,0.9381704432745861
206,0.9312396996887017,0.9310260636025148,0.9312396996887017,0.9310260636025148,0.9340017090886894,0.9332082036257097,0.9305072331074895,0.9307056094732344
207,0.9555755642712164,0.9567659132876524,0.9555755642712164,0.9567659132876524,0.9564606955911303,0.9582004364613059,0.9573458269110443,0.9575289575289576
208,0.9479932598039216,0.9486213235294119,0.9479932598039216,0.9486213235294119,0.945373774509804,0.9445312499999999,0.9472426470588236,0.9474571078431373
209,0.9511186025130248,0.951608948820104,0.9511186025130248,0.951608948820104,0.9529420778424763,0.9527888446215139,0.9518847686178364,0.9519767085504137
210,0.9397588522588524,0.9390109890109889,0.9397588522588524,0.9390109890109889,0.9402625152625151,0.941468253968254,0.9393162393162393,0.9393467643467643
211,0.9468333562302514,0.9476423806688954,0.9468333562302514,0.9476423806688954,0.947276029979698,0.9465280639892537,0.9473370884278978,0.9471539130832989
212,0.9497339124051871,0.9464766332273061,0.9497339124051871,0.9464766332273061,0.9490763396134083,0.947485931000734,0.9464154636652802,0.9466754343038903
213,0.9238024020632717,0.9224747050834008,0.9238024020632717,0.9224747050834008,0.9272208402643186,0.9223984006592701,0.9228104445495751,0.9226120530468357
214,0.9557647705078125,0.9536285400390625,0.9557647705078125,0.9536285400390625,0.9555511474609375,0.951416015625,0.9524383544921875,0.952423095703125
215,0.9522217642838607,0.9504358046740242,0.9522217642838607,0.9504358046740242,0.9497641617438292,0.9519470012669626,0.9504968631222236,0.9501763062691763
216,0.9543031342872024,0.9566469560954686,0.9543031342872024,0.9566469560954686,0.9548393026747142,0.9557584484818775,0.9555593002236589,0.9557584484818775
217,0.9219541984732824,0.9248854961832061,0.9219541984732824,0.9248854961832061,0.9207328244274808,0.92212213740458,0.9244122137404579,0.9241068702290077
218,0.9209252450980391,0.9209099264705882,0.9209252450980391,0.9209099264705882,0.9265625000000001,0.9232536764705883,0.9210324754901962,0.920281862745098
219,0.9495657217871808,0.9495199279510311,0.9495657217871808,0.9495199279510311,0.9469707377387003,0.9471997069194487,0.9489093434690357,0.9488330204087863
220,0.933095205385355,0.9361328631832823,0.933095205385355,0.9361328631832823,0.936300773915831,0.9360870693471325,0.9366518599929783,0.936835035337577
221,0.9547854483305867,0.9538698651040715,0.9547854483305867,0.9538698651040715,0.9567539522675945,0.9537783067814197,0.9536714887383263,0.9536257095770004
222,0.9570133675151072,0.9590276506134409,0.9570133675151072,0.9590276506134409,0.9599279741195141,0.9591649880974181,0.959927974119514,0.9596075199902337
223,0.9441312540212631,0.9477925181531297,0.9441312540212631,0.9477925181531297,0.946429118539171,0.9481908146695672,0.9480682618952786,0.9488035785410092
224,0.9355120426548998,0.9347306490163634,0.9355120426548998,0.9347306490163634,0.9331218974076116,0.9331218974076118,0.9338266838266839,0.9334742906171476
225,0.9244891418804463,0.922535748622705,0.9244891418804463,0.922535748622705,0.9227646618950966,0.9214674866848781,0.9236192714453584,0.9231004013612709
226,0.9269740959533513,0.9253560470760634,0.9269740959533513,0.9253560470760634,0.9269740959533513,0.9260887484544581,0.9261650715147076,0.9260734838424081
227,0.9382999422369501,0.9413553035600281,0.9382999422369501,0.9413553035600281,0.9315355850788921,0.9362174322804244,0.9415529139938589,0.9413857051652327
228,0.9411163330078125,0.9414215087890625,0.9411163330078125,0.9414215087890625,0.9419403076171875,0.9413909912109375,0.9412078857421875,0.941253662109375
229,0.947227626459144,0.9476988083657587,0.947227626459144,0.9476988083657587,0.9452213035019454,0.945160505836576,0.9466956468871595,0.9473188229571985
230,0.934179803745021,0.9336151510064554,0.934179803745021,0.9336151510064554,0.9320280189845407,0.933279411540281,0.9334014986188899,0.9335846292368031
231,0.9425439396703763,0.9367664051572098,0.9425439396703763,0.9367664051572098,0.9351395730706076,0.9362038557440855,0.9380435443653835,0.9380131362889985
232,0.9478078372499158,0.9447746560862771,0.9478078372499158,0.9447746560862771,0.9462606084745244,0.9447899751830632,0.9447286987959191,0.9446674224087748
233,0.949700123613167,0.9518976910281258,0.949700123613167,0.9518976910281258,0.9548888244540418,0.9527217788087353,0.952523387305996,0.9522181696094739
234,0.9349947317788264,0.9312077206163055,0.9349947317788264,0.9312077206163055,0.9338189258936888,0.9317421778368226,0.9317879884557241,0.9320323117565319
235,0.9258072392113775,0.9273637306964536,0.9258072392113775,0.9273637306964536,0.9236556186290668,0.9252426295550267,0.9265091863517061,0.9266160043947994
236,0.9536701940843221,0.954510055430849,0.9536701940843221,0.954510055430849,0.9546474872875532,0.9556095102844839,0.9533953303709134,0.9534258707835143
237,0.9515831235217822,0.9513237201495384,0.9515831235217822,0.9513237201495384,0.9519035629816129,0.9518577859159227,0.9512169069962615,0.9513542381933319
238,0.9313870618218444,0.9299830604178431,0.9313870618218444,0.9299830604178431,0.9310971050101485,0.9295099729882339,0.929662581836495,0.9294641903337555
239,0.9554901123046875,0.9539947509765625,0.9554901123046875,0.9539947509765625,0.9546966552734375,0.9554290771484375,0.953582763671875,0.9532928466796875
240,0.9619422572178478,0.9634529695415981,0.9619422572178478,0.9634529695415981,0.9629493987670146,0.9629188793261307,0.9638192028322041,0.9638649819935299
241,0.9434932027614731,0.9423679328487576,0.9434932027614731,0.9423679328487576,0.9463063775432621,0.9425808217511634,0.9431282503573493,0.9423831391989294
242,0.9671931029221026,0.9682001983672847,0.9671931029221026,0.9682001983672847,0.9695582513160905,0.9671015487907225,0.9671473258564125,0.9674219882505531
243,0.9493589743589744,0.9543192918192919,0.9493589743589744,0.9543192918192919,0.9566544566544567,0.9573412698412698,0.9545787545787545,0.95503663003663
244,0.943249099676494,0.9371757309406091,0.943249099676494,0.9371757309406091,0.9398614417383874,0.9363669657571874,0.9366721601660258,0.9370841726179576
245,0.9545566049307003,0.9562277689194161,0.9545566049307003,0.9562277689194161,0.9571783392616215,0.957975591806697,0.9568717036673617,0.9570863485833436
246,0.9543654448333027,0.9517099527230306,0.9543654448333027,0.9517099527230306,0.9517560017191625,0.9515871554000123,0.9523085896727452,0.9520015963651992
247,0.9442890584622867,0.9431946006749157,0.9442890584622867,0.9431946006749157,0.9447146809351534,0.9445170705013224,0.9438178335816131,0.9435138175295656
248,0.9297008547008547,0.9298992673992673,0.9297008547008547,0.9298992673992673,0.926480463980464,0.9288461538461539,0.9301892551892551,0.9298534798534798
249,0.950250797993616,0.9515275877792977,0.950250797993616,0.9515275877792977,0.9498100015199878,0.9498708010335918,0.9502355981152151,0.9508739930080559
250,0.9368351977047629,0.9365605017778932,0.9368351977047629,0.9365605017778932,0.9379187205274161,0.9373388069040243,0.9363010667358493,0.9364384146992841
251,0.9502495154669067,0.9464953377996856,0.9502495154669067,0.9464953377996856,0.9492728188380362,0.9498222106917759,0.9458543806369893,0.9462664245272941
252,0.9497528076171875,0.94891357421875,0.9497528076171875,0.94891357421875,0.9483489990234375,0.9498748779296875,0.949371337890625,0.9494476318359375
253,0.9413686251163926,0.9416586527453406,0.9413686251163926,0.9416586527453406,0.9399948100319031,0.9403764253331501,0.9415060066248415,0.9419181511501886
254,0.958600378441067,0.9595617408289081,0.958600378441067,0.9595617408289081,0.9596227797106758,0.959012390892999,0.9596075199902339,0.9602636879692364
255,0.9530992366412213,0.9533893129770993,0.9530992366412213,0.9533893129770993,0.9569465648854962,0.9550381679389314,0.9537251908396946,0.9535114503816794
256,0.943070818070818,0.9435592185592186,0.943070818070818,0.9435592185592186,0.9384462759462759,0.9416208791208791,0.9433608058608058,0.9432844932844933
257,0.9253985639527808,0.9260070585371789,0.9253985639527808,0.9260070585371789,0.9333698430083971,0.9250182548375321,0.9279542412072533,0.9277869051965437
258,0.9565250564609656,0.9484679240676313,0.9565250564609656,0.9484679240676313,0.9514130501129219,0.9453549410974791,0.9468198742599035,0.9473844839162546
259,0.9675572519083968,0.9682595419847329,0.9675572519083968,0.9682595419847329,0.9709007633587786,0.9682595419847331,0.9686717557251908,0.9680916030534352
260,0.9439009873792482,0.944892944892945,0.9439009873792482,0.944892944892945,0.9421612465090727,0.944313031269553,0.9451371190501625,0.9446029880812491
261,0.9465179443359375,0.94573974609375,0.9465179443359375,0.94573974609375,0.9464111328125,0.9456329345703125,0.9463043212890625,0.9462432861328125
262,0.9520045172219085,0.951775603949517,0.9520045172219085,0.951775603949517,0.9503105590062111,0.9513788209440383,0.9508446899751247,0.9518061257191692
263,0.9525096584054852,0.9525554690243866,0.9525096584054852,0.9525554690243866,0.9526470902621895,0.9535633026402188,0.9524791179928841,0.9525096584054851
264,0.9518555820057377,0.9501159738753586,0.9518555820057377,0.9501159738753586,0.9509094793383386,0.9488799365195629,0.9507874015748031,0.9505127266068486
265,0.9610787618755746,0.9621667177444071,0.9610787618755746,0.9621667177444071,0.9651394422310757,0.9617836346920012,0.9631320870364695,0.9626110940851976
266,0.9293706400451832,0.9320266825418632,0.9293706400451832,0.9320266825418632,0.9325304147395095,0.930454427500725,0.9302559875440767,0.9311413350429699
267,0.9472166269913935,0.9478117560886284,0.9472166269913935,0.9478117560886284,0.9470792895074162,0.9470182506256486,0.9462094854422267,0.9462857840444364
268,0.9463492790112155,0.9475852597848478,0.9463492790112155,0.9475852597848478,0.948073548485542,0.9490196078431371,0.9486533913176165,0.9487449454489967
269,0.9493553063248645,0.9465781643396658,0.9493553063248645,0.9465781643396658,0.946166170748455,0.9480277714198521,0.9468070496681162,0.9469291218432899
270,0.934298406862745,0.9332107843137254,0.934298406862745,0.9332107843137254,0.9345894607843137,0.9328890931372549,0.9327205882352941,0.9323988970588235
271,0.9526501225490195,0.9551011029411764,0.9526501225490195,0.9551011029411764,0.9540287990196078,0.9551164215686275,0.9549479166666666,0.9553002450980392
272,0.9457161242875529,0.9468192682478398,0.9457161242875529,0.9468192682478398,0.9428969786112642,0.9445823374394803,0.946298339155482,0.9463902678188392
273,0.9266932149805449,0.9280307636186771,0.9266932149805449,0.9280307636186771,0.931861016536965,0.9314962305447471,0.9279851653696498,0.9284867461089494
274,0.9461179271195752,0.9465604590123908,0.9461179271195752,0.9465604590123908,0.9459805896355978,0.945187084172618,0.9453854605383629,0.9453091619361534
275,0.927930402930403,0.9303113553113553,0.927930402930403,0.9303113553113553,0.9304945054945055,0.9305860805860806,0.9307539682539682,0.9307081807081807
276,0.9343337590464028,0.9331174359909992,0.9343337590464028,0.9331174359909992,0.9355196740254211,0.9348506963449492,0.9335583530985829,0.9334367207930426
277,0.9362484737484738,0.9343101343101343,0.9362484737484738,0.9343101343101343,0.9328296703296702,0.9336691086691087,0.9337606837606837,0.933943833943834
278,0.9670589671963488,0.9671200256445482,0.9670589671963488,0.9671200256445482,0.965028773793714,0.965837798232358,0.9667842041794509,0.967013173360199
279,0.9522875816993465,0.952561179510564,0.9522875816993465,0.952561179510564,0.9507219942240462,0.9490956072351421,0.9523787809697521,0.9525155798753611
280,0.9427577048129322,0.9435667292515761,0.9427577048129322,0.9435667292515761,0.9407275114102975,0.9409106867548962,0.9426508525285832,0.9429561447695807
281,0.9610284580758373,0.9609826810101472,0.9610284580758373,0.9609826810101472,0.9612573434042878,0.9613641565575647,0.96064698252842,0.9608300907911802
282,0.9501611138132295,0.9483219844357976,0.9501611138132295,0.9483219844357976,0.949583535992218,0.9488387645914397,0.9481851896887159,0.948519576848249
283,0.9680461453946163,0.9634224501007141,0.9680461453946163,0.9634224501007141,0.9587224562046023,0.9619422572178477,0.9634071903802722,0.9636360861869011
284,0.950585254933081,0.9490591664504708,0.950585254933081,0.9490591664504708,0.9536526927831276,0.9525539090756481,0.9483724266332964,0.9484029484029484
285,0.9533169533169532,0.9526302134997787,0.9533169533169532,0.9526302134997787,0.951485647137821,0.9485402963663834,0.9510736032475162,0.9511346467868207
286,0.9655782998275099,0.961472119186091,0.9655782998275099,0.961472119186091,0.9588771351376104,0.9588313413014607,0.9605257132389982,0.96026621483415
287,0.940319233351645,0.9403039736312031,0.940319233351645,0.9403039736312031,0.941875724836721,0.9396935848135263,0.9388085210278948,0.9390526765549655
288,0.9415423266644197,0.9399950978890285,0.9415423266644197,0.9399950978890285,0.9435338092466068,0.940439351695824,0.9408223291154753,0.9406078617604706
289,0.9584252450980392,0.9589613970588236,0.9584252450980392,0.9589613970588236,0.9572610294117647,0.9567401960784313,0.9581188725490195,0.9580575980392156
290,0.9463468229262041,0.9424250747726302,0.9463468229262041,0.9424250747726302,0.9428065677836782,0.9429744247085394,0.9418299456753954,0.9414484526643472
291,0.9518519083736476,0.952965952965953,0.9518519083736476,0.952965952965953,0.9507531246661681,0.9506310375875593,0.9530575182749096,0.9525996917301266
292,0.9538309516570386,0.9565977500760111,0.9538309516570386,0.9565977500760111,0.9546974764366069,0.9576923076923077,0.956202493159015,0.956658558832472
293,0.950275819797732,0.9498161201348453,0.950275819797732,0.9498161201348453,0.9515170088875268,0.9516089488201043,0.9494790070487281,0.9495862703034017
294,0.9531204666575045,0.9530288454197017,0.9531204666575045,0.9530288454197017,0.9526929008810909,0.9534258707835143,0.9523722265487807,0.9527692519125934
295,0.9605231032167492,0.9625068668741987,0.9605231032167492,0.9625068668741987,0.9636513459073429,0.9636208264664592,0.963651345907343,0.9634071903802721
296,0.96875,0.9679596303501945,0.96875,0.9679596303501945,0.9694187743190661,0.9669564688715953,0.9681116245136187,0.9677012402723735
297,0.9522247314453125,0.9538116455078125,0.9522247314453125,0.9538116455078125,0.9548492431640625,0.954742431640625,0.953338623046875,0.9531707763671875
298,0.9434569414649095,0.9437787312289304,0.9434569414649095,0.9437787312289304,0.9470425988354275,0.9460006129328838,0.9447134538768005,0.9443763407906834
299,0.9563597903062633,0.9546889849474233,0.9563597903062633,0.9546889849474233,0.9555013948925473,0.9559765780679973,0.9550262117170975,0.9552254820809958
300,0.954010009765625,0.9531097412109375,0.954010009765625,0.9531097412109375,0.952056884765625,0.951873779296875,0.953338623046875,0.953125
301,0.9349212646484375,0.9327850341796875,0.9349212646484375,0.9327850341796875,0.9332427978515625,0.93316650390625,0.9340362548828125,0.933624267578125
302,0.9616388189517052,0.9614099336232549,0.9616388189517052,0.9614099336232549,0.9618219272144656,0.9611810482948042,0.9621881437399863,0.9615930418860151
303,0.9460090671795577,0.9461922425241561,0.9460090671795577,0.9461922425241561,0.9495962510112805,0.9475660576086459,0.9459022148952085,0.9462075071362062
304,0.9573185619239456,0.958371482634438,0.9573185619239456,0.958371482634438,0.9578526521394128,0.9572727827626197,0.9581273271073674,0.9582036257095771
305,0.9356513506497474,0.9363385099332693,0.9356513506497474,0.9363385099332693,0.9313756928856108,0.9354070273489395,0.9373921541680028,0.937178371279796
306,0.9636224333435489,0.9646337726019001,0.9636224333435489,0.9646337726019001,0.9624425375421392,0.9619062212687711,0.9642813361936868,0.9641281029727246
307,0.9558139534883723,0.9550539595683234,0.9558139534883723,0.9550539595683234,0.9555707554339565,0.9567715458276334,0.9561331509347926,0.9568019455844352
308,0.9367208361943998,0.9379110399023423,0.9367208361943998,0.9379110399023423,0.932646677347982,0.9342946517128251,0.9377889677271687,0.9379873350118256
309,0.9323262378881513,0.9323872739757382,0.9323262378881513,0.9323872739757382,0.9326924544136721,0.9315938048371101,0.9316548409246967,0.9312428473334858
310,0.9472471464322773,0.9466672770554843,0.9472471464322773,0.9466672770554843,0.9460874076786913,0.9450497466886407,0.9460568882378074,0.9460721479582495
311,0.9607539139686883,0.9606019151846785,0.9607539139686883,0.9606019151846785,0.9598571211430308,0.9594923240614075,0.9606931144550843,0.9605563155494756
312,0.9665481404611839,0.9632060066842676,0.9665481404611839,0.9632060066842676,0.9661360965708792,0.9636485723442244,0.965205182596487,0.9646557907427473
313,0.9543297474631877,0.9546044098573281,0.9543297474631877,0.9546044098573281,0.9520256351567864,0.950988021667811,0.9523613336385137,0.9523308155947203
314,0.9528631391893134,0.9522044180275131,0.9528631391893134,0.9522044180275131,0.9535065412543277,0.9518061215110756,0.9524648426728761,0.9520359079628665
315,0.9621271076523995,0.9627222095063707,0.9621271076523995,0.9627222095063707,0.9655451285572595,0.9651331349660486,0.9629663538567177,0.9627832455939574
316,0.9552519083969466,0.9523206106870228,0.9552519083969466,0.9523206106870228,0.9583053435114504,0.9557251908396946,0.9536030534351145,0.9531755725190839
317,0.9342153451748763,0.9326283342489166,0.9342153451748763,0.9326283342489166,0.9285234694500397,0.929439052676555,0.9315296343770982,0.9314838552157725
318,0.9600677490234375,0.9599151611328125,0.9600677490234375,0.9599151611328125,0.9581298828125,0.9559478759765625,0.959442138671875,0.958984375
319,0.96415655756466,0.9649805447470817,0.96415655756466,0.9649805447470817,0.9646143282215609,0.9661402304112306,0.9650110627908751,0.9651941710536356
320,0.9536799315361575,0.9556971697536524,0.9536799315361575,0.9556971697536524,0.9490800171159606,0.9522281313038694,0.9543981905984474,0.9548719359374044
321,0.9326990838618746,0.9314275209118484,0.9326990838618746,0.9314275209118484,0.9338634065631032,0.9343076875938352,0.9316266813739007,0.9319943622269203
322,0.9498931623931623,0.9487484737484737,0.9498931623931623,0.9487484737484737,0.9480006105006106,0.9470238095238095,0.9464896214896215,0.9462759462759462
323,0.952790612840467,0.9551009241245136,0.952790612840467,0.9551009241245136,0.9514530642023347,0.9528970087548638,0.9554505107003891,0.9552377188715954
324,0.9321247634743332,0.9330556064212905,0.9321247634743332,0.9330556064212905,0.9325215162058231,0.9337575535616186,0.9322621009583105,0.9326893731306842
325,0.9591827392578125,0.95831298828125,0.9591827392578125,0.95831298828125,0.95751953125,0.9572601318359375,0.956878662109375,0.9570465087890625
326,0.9409933623254749,0.9403982604715038,0.9409933623254749,0.9403982604715038,0.9409170672159913,0.9412985427634087,0.9396658274204623,0.9398031586175326
327,0.9590911865234375,0.9581146240234375,0.9590911865234375,0.9581146240234375,0.9589996337890625,0.959075927734375,0.9588623046875,0.95819091796875
328,0.9359660594264164,0.9354642498707461,0.9359660594264164,0.9354642498707461,0.9388248532587209,0.9385511389556279,0.9363462181807123,0.9363158054803686
329,0.9448717948717948,0.9422008547008547,0.9448717948717948,0.9422008547008547,0.9428113553113552,0.9430250305250305,0.9423076923076924,0.9421398046398046
330,0.9342553159011463,0.9367434476652777,0.9342553159011463,0.9367434476652777,0.9313397749996183,0.934163728228847,0.936819770725527,0.9368655645616767
331,0.9524376287479972,0.9500724803540093,0.9524376287479972,0.9500724803540093,0.9541466392004273,0.9529259174486915,0.9519340810254063,0.951247425040055
332,0.9591344686565341,0.9573796008057133,0.9591344686565341,0.9573796008057133,0.95918024781786,0.9590734297747666,0.9572117438808522,0.9570744063968748
333,0.9240152671755725,0.9257099236641221,0.9240152671755725,0.9257099236641221,0.9239694656488551,0.9240458015267174,0.9258931297709923,0.9258167938931297
334,0.9542360983946774,0.9553195385460539,0.9542360983946774,0.9553195385460539,0.9554263565891472,0.9535036318134653,0.9551516816211928,0.9553347982664958
335,0.9446707866025787,0.9427328908216982,0.9446707866025787,0.9427328908216982,0.9401998931868467,0.9422903791866941,0.9426413366903181,0.9433737697413596
336,0.9412805957394861,0.9403955319538545,0.9412805957394861,0.9403955319538545,0.9385185863394984,0.9381981322102179,0.9393273515229201,0.9396020264908748
337,0.9464103150988022,0.9451895933470664,0.9464103150988022,0.9451895933470664,0.9449912260624094,0.9440451667048143,0.9449454489967193,0.9449301899748227
338,0.9455252918287939,0.9492637521934844,0.9455252918287939,0.9492637521934844,0.9494621194781415,0.9500724803540093,0.9490501258869306,0.949385824368658
339,0.9352155396917798,0.9327798033027972,0.9352155396917798,0.9327798033027972,0.9333772480774531,0.931278531817764,0.9328104414963693,0.9326112932381505
340,0.9500663848489935,0.950875211744777,0.9500663848489935,0.950875211744777,0.9518213866039953,0.9511346467868207,0.9502037328124285,0.9508141682054726
341,0.9671127931997496,0.9692035344209258,0.9671127931997496,0.9692035344209258,0.9707601446731883,0.9704701878614922,0.9714621453751888,0.9711111450241885
342,0.9645362909402861,0.9631575722295412,0.9645362909402861,0.9631575722295412,0.9644443763595698,0.9632494868102577,0.9636631024234811,0.9634486350684764
343,0.9340024517315353,0.9374195525589948,0.9340024517315353,0.9374195525589948,0.9352589641434264,0.9360251302482379,0.9376034324241496,0.9375574624578609
344,0.962646484375,0.9636077880859375,0.962646484375,0.9636077880859375,0.963470458984375,0.963165283203125,0.96307373046875,0.9628753662109375
345,0.942310049019608,0.9424479166666667,0.942310049019608,0.9424479166666667,0.9447763480392157,0.9445159313725491,0.9426470588235295,0.9430300245098039
346,0.9350393700787403,0.9319721662699139,0.9350393700787403,0.9319721662699139,0.9325520356467071,0.9338643716047123,0.9328419703351035,0.9326893731306843
347,0.9440916030534352,0.9404732824427481,0.9440916030534352,0.9404732824427481,0.9424427480916031,0.9404122137404579,0.9394656488549619,0.9393129770992366
348,0.9360572975274475,0.9319059639305374,0.9360572975274475,0.9319059639305374,0.9349776466652475,0.9339588212037349,0.9318603448800219,0.932118852832943
349,0.9650494296577947,0.9668136882129278,0.9650494296577947,0.9668136882129278,0.9645627376425855,0.9671939163498099,0.965657794676806,0.9664486692015208
350,0.9583733882658121,0.9612573434042877,0.9583733882658121,0.9612573434042877,0.9640802624551766,0.9633630884260319,0.9614557106889449,0.961348897535668
351,0.9556096077835209,0.9552447552447553,0.9556096077835209,0.9552447552447553,0.954773487382183,0.9559136515658255,0.9551383399209485,0.9556704165399817
352,0.9488854961832061,0.9418167938931299,0.9488854961832061,0.9418167938931299,0.9421984732824428,0.9394503816793893,0.9423816793893128,0.9421679389312977
353,0.9596960031742641,0.9526149526149527,0.9596960031742641,0.9526149526149527,0.9561096952401301,0.9515314297922992,0.9514246035985167,0.9511346467868207
354,0.945404052734375,0.9455718994140625,0.945404052734375,0.9455718994140625,0.9451751708984375,0.9445953369140625,0.94525146484375,0.945465087890625
355,0.9529274075875487,0.9549641293774318,0.9529274075875487,0.9549641293774318,0.952608219844358,0.9565144698443577,0.9561040856031129,0.9561648832684825
356,0.9309224078736553,0.9333638513771267,0.9309224078736553,0.9333638513771267,0.9362935835812924,0.9338673990997177,0.9336842908369574,0.9335317006179904
357,0.9580586080586081,0.9587454212454212,0.9580586080586081,0.9587454212454212,0.9581349206349206,0.9606837606837607,0.959539072039072,0.9599206349206348
358,0.9538461538461539,0.956074481074481,0.9538461538461539,0.956074481074481,0.9570360195360195,0.9565018315018315,0.9563186813186813,0.9564102564102565
359,0.9563233476276954,0.9558197384284343,0.9563233476276954,0.9558197384284343,0.9573763486806965,0.95610969524013,0.9552856074595205,0.9551940421505639
360,0.9523613336385137,0.9511711299305715,0.9523613336385137,0.9511711299305715,0.9539177538719769,0.9525444419012741,0.9524071107042038,0.9520103761348897
361,0.9608300907911802,0.9619897764553292,0.9608300907911802,0.9619897764553292,0.9592736705577172,0.9601129167620356,0.9613336385137713,0.961852445258259
362,0.9468961728621131,0.949444546175914,0.9468961728621131,0.949444546175914,0.9473844839162547,0.9493682475737044,0.9493987670145884,0.9498565586278458
363,0.9501800537109375,0.9504852294921875,0.9501800537109375,0.9504852294921875,0.9482574462890625,0.9495849609375,0.9503631591796875,0.9505462646484375
364,0.961013497081712,0.9618646643968872,0.961013497081712,0.9618646643968872,0.9624574416342414,0.9634302042801556,0.9622902480544747,0.9628374270428016
365,0.9509007633587787,0.9510687022900763,0.9509007633587787,0.9510687022900763,0.9531908396946565,0.9525190839694656,0.9521832061068702,0.9523053435114504
366,0.9373523546556222,0.9428133149256019,0.9373523546556222,0.9428133149256019,0.9427672955974843,0.9443779720816076,0.9437797208160761,0.9440098174566651
367,0.9549033317120623,0.948853964007782,0.9549033317120623,0.948853964007782,0.9508298881322959,0.9517570525291829,0.949583535992218,0.9499483219844358
368,0.9481500623232906,0.9466907852734624,0.9481500623232906,0.9466907852734624,0.9483780743623264,0.9451403034080199,0.9463107652084031,0.9461739579849816
369,0.9375267045107735,0.9390374168345235,0.9375267045107735,0.9390374168345235,0.9316669718610755,0.9365806018433742,0.9373435878654703,0.9376487822743087
370,0.94702067597467,0.9484550240329596,0.94702067597467,0.9484550240329596,0.9466086823834592,0.9480430304417485,0.9474174105439841,0.9474784466315709
371,0.9523555175729088,0.952523387305996,0.9523555175729088,0.952523387305996,0.9558349993132602,0.9540952584430846,0.9532864315473011,0.9530269965052574
372,0.9458627030340179,0.9429206251915416,0.9458627030340179,0.9429206251915416,0.9430891817346001,0.9429665951578303,0.9440545510266627,0.9437634079068341
373,0.9562419562419562,0.9536526322240607,0.9562419562419562,0.9536526322240607,0.9528405956977386,0.9532389532389532,0.9548170619599191,0.9544187044187045
374,0.9394989013671875,0.9392547607421875,0.9394989013671875,0.9392547607421875,0.940093994140625,0.9412994384765625,0.94061279296875,0.94061279296875
375,0.9397698834157359,0.9394341695660136,0.9397698834157359,0.9394341695660136,0.9353140450466948,0.9375114447903314,0.9383507294146372,0.9390831959958494
376,0.9463035019455251,0.946761272602426,0.9463035019455251,0.946761272602426,0.9465934233615625,0.9452506294346533,0.9463950560769054,0.9460440985732814
377,0.9227247756821094,0.9216718549716169,0.9227247756821094,0.9216718549716169,0.9205273759384727,0.9208020509064274,0.9211530244765915,0.9208783495086371
378,0.936857629386365,0.9364775284315514,0.936857629386365,0.9364775284315514,0.941555677187861,0.9406434348963085,0.9368120172717874,0.9368424253481725
379,0.9660692401960784,0.9652420343137255,0.9660692401960784,0.9652420343137255,0.9609834558823529,0.9622855392156863,0.9644148284313725,0.9645680147058823
380,0.9228621131660868,0.9233504242202283,0.9228621131660868,0.9233504242202283,0.9143166697186107,0.9153238112677775,0.9213971800036623,0.9214276994445462
381,0.9334371945259042,0.9357893450635387,0.9334371945259042,0.9357893450635387,0.9358657135874878,0.9364613880742914,0.9357893450635386,0.9358809872922776
382,0.9493793103448276,0.9469731800766283,0.9493793103448276,0.9469731800766283,0.9463141762452109,0.9475708812260537,0.9476628352490423,0.9479540229885058
383,0.9511019911840705,0.9499620003039976,0.9511019911840705,0.9499620003039976,0.944642042863657,0.9472108223134215,0.9495060039519684,0.9494452044383646
