group,noisy::lean|qda,noisy::-kpca|qda,noisy::-gmm|qda,noisy::-scaler|qda,noisy::-transductive|qda,noisy::raw|qda,noisy::raw|qda_reg0.5,noisy::raw|lda,noisy::raw|gmm_bayes_k1,noisy::raw|gmm_bayes_k3,noisy::lean|lda,flip_r1::lean|qda,flip_r1::-kpca|qda,flip_r1::-gmm|qda,flip_r1::-scaler|qda,flip_r1::-transductive|qda,flip_r1::raw|qda,flip_r1::raw|qda_reg0.5,flip_r1::raw|lda,flip_r1::raw|gmm_bayes_k1,flip_r1::raw|gmm_bayes_k3,flip_r1::lean|lda,flip_r2::lean|qda,flip_r2::-kpca|qda,flip_r2::-gmm|qda,flip_r2::-scaler|qda,flip_r2::-transductive|qda,flip_r2::raw|qda,flip_r2::raw|qda_reg0.5,flip_r2::raw|lda,flip_r2::raw|gmm_bayes_k1,flip_r2::raw|gmm_bayes_k3,flip_r2::lean|lda,flip_r3::lean|qda,flip_r3::-kpca|qda,flip_r3::-gmm|qda,flip_r3::-scaler|qda,flip_r3::-transductive|qda,flip_r3::raw|qda,flip_r3::raw|qda_reg0.5,flip_r3::raw|lda,flip_r3::raw|gmm_bayes_k1,flip_r3::raw|gmm_bayes_k3,flip_r3::lean|lda
119,0.9525070190429688,0.949676513671875,0.9449310302734375,0.9542694091796875,0.94287109375,0.9484405517578125,0.9470672607421875,0.773223876953125,0.9484100341796875,0.953033447265625,0.9539794921875,0.9549407958984375,0.9500732421875,0.946075439453125,0.958099365234375,0.94384765625,0.948822021484375,0.947418212890625,0.7776336669921875,0.9488525390625,0.94940185546875,0.9603424072265625,0.95330810546875,0.9501495361328125,0.9429779052734375,0.956512451171875,0.9408721923828125,0.946044921875,0.9459228515625,0.7750244140625,0.9458465576171875,0.9505615234375,0.959991455078125,0.9529571533203125,0.9498214721679688,0.942962646484375,0.9554901123046875,0.940765380859375,0.9464569091796875,0.945892333984375,0.7742462158203125,0.946380615234375,0.951171875,0.9600982666015625
120,0.9337988400488401,0.9444291819291819,0.9252899877899878,0.9350122100122101,0.9232905982905983,0.9227258852258853,0.919932844932845,0.7699786324786324,0.9228479853479853,0.9148504273504274,0.9421703296703298,0.9373244810744811,0.9463064713064713,0.9348901098901098,0.941468253968254,0.9323717948717949,0.9334249084249084,0.9277014652014651,0.7771520146520146,0.9337454212454211,0.9312881562881562,0.9457570207570207,0.9368742368742369,0.9454212454212455,0.9353785103785104,0.941880341880342,0.933028083028083,0.9337606837606838,0.9280219780219782,0.7775793650793652,0.9339743589743591,0.9320360195360196,0.9451312576312576,0.9368742368742369,0.9454212454212455,0.9353785103785104,0.941880341880342,0.933028083028083,0.9337606837606838,0.9280219780219782,0.7775793650793652,0.9339743589743591,0.9320360195360196,0.9451312576312576
121,0.9532699584960938,0.9418487548828125,0.9525299072265625,0.9427947998046875,0.9498748779296875,0.94873046875,0.9430084228515625,0.8001708984375,0.948822021484375,0.95172119140625,0.91949462890625,0.9543228149414062,0.94110107421875,0.9511260986328125,0.944366455078125,0.9508209228515625,0.9468536376953125,0.9427337646484375,0.8058013916015625,0.9470672607421875,0.95330810546875,0.9140167236328125,0.9542922973632812,0.9416122436523438,0.9505615234375,0.943817138671875,0.9503631591796875,0.9466094970703125,0.9428863525390625,0.8062591552734375,0.946746826171875,0.9536590576171875,0.9141693115234375,0.9551162719726562,0.9417953491210938,0.9516754150390625,0.944000244140625,0.950897216796875,0.9471588134765625,0.9432373046875,0.80755615234375,0.947479248046875,0.9537200927734375,0.9155120849609375
122,0.9322357177734375,0.9425735473632812,0.9200439453125,0.929718017578125,0.917724609375,0.92388916015625,0.9219970703125,0.8155975341796875,0.9237823486328125,0.9163818359375,0.9234771728515625,0.9343109130859375,0.944000244140625,0.9267425537109375,0.92889404296875,0.92584228515625,0.93011474609375,0.9247283935546875,0.81683349609375,0.930328369140625,0.924652099609375,0.9155731201171875,0.936614990234375,0.944580078125,0.929046630859375,0.929443359375,0.927825927734375,0.93121337890625,0.925384521484375,0.8200225830078125,0.931549072265625,0.9227676391601562,0.9170379638671875,0.93707275390625,0.946319580078125,0.92987060546875,0.930084228515625,0.9287567138671875,0.9323577880859375,0.926422119140625,0.8212127685546875,0.9325103759765625,0.9293365478515625,0.9178924560546875
123,0.9321517944335938,0.93658447265625,0.9196929931640625,0.9397430419921875,0.9188690185546875,0.9197845458984375,0.9137725830078125,0.756317138671875,0.91986083984375,0.9183502197265625,0.938812255859375,0.9436569213867188,0.941314697265625,0.92755126953125,0.9409027099609375,0.926300048828125,0.9250335693359375,0.9221038818359375,0.76361083984375,0.92529296875,0.9230804443359375,0.945343017578125,0.9434356689453125,0.94134521484375,0.9267578125,0.941131591796875,0.9256134033203125,0.92449951171875,0.9214324951171875,0.7619171142578125,0.9245758056640625,0.92474365234375,0.9457550048828125,0.9436111450195312,0.941192626953125,0.9280853271484375,0.941192626953125,0.926910400390625,0.9250030517578125,0.921630859375,0.761199951171875,0.9251861572265625,0.914703369140625,0.945526123046875
124,0.9698481727321279,0.9569237811856259,0.9628747997253375,0.9653925383382925,0.9628900587472343,0.9618982223239491,0.9593499656672007,0.7841000991836424,0.9617914091706722,0.9559014267185473,0.9668574044403754,0.9668574044403755,0.9545662623025863,0.9597161821927215,0.9665522240024415,0.9597314412146182,0.959990844586862,0.9588311589227131,0.7864652475776303,0.9596704051270314,0.9560692759594109,0.9658655680170901,0.966933699549859,0.9536888685435264,0.9613946746013581,0.9657434958419165,0.9620202944991225,0.9622491798275731,0.9609674219882505,0.787335011825742,0.9620813305867094,0.9589684901197834,0.9654535744258793,0.9665217059586481,0.9531242847333486,0.9605096513313496,0.9651331349660487,0.9603723201342794,0.9605706874189365,0.959792477302205,0.7870145723659113,0.9604638742656596,0.9501945525291828,0.9645685511558709
125,0.957145037003128,0.9591668574044403,0.9352864881361105,0.9527580682078278,0.936568245975433,0.9339589532310979,0.9336385137712673,0.8211490043488213,0.934096284428168,0.9302967879758908,0.9461814297703517,0.9466849774929427,0.957824063477531,0.9378194857709621,0.9467612726024262,0.9373769741359579,0.9364232852674143,0.9349355306324866,0.8256656748302433,0.9364080262455177,0.9407339589532311,0.9471427481498436,0.9470206759746701,0.9580758373388266,0.9387045090409705,0.9467917906462195,0.9388876173037308,0.9371099412527657,0.9355001144426642,0.826794842450599,0.9372243839169909,0.9363698786907759,0.9472953383688105,0.9469291218432898,0.9583657587548639,0.9378500038147555,0.9468375677119096,0.9384451056687266,0.9368123903257801,0.9352559700923171,0.8267032883192187,0.9369344625009538,0.9351644159609369,0.9471122301060502
126,0.9444139194139195,0.95,0.9414529914529914,0.9422924297924298,0.9383089133089133,0.944871794871795,0.9412851037851038,0.8344017094017094,0.9449175824175824,0.9390567765567767,0.9511599511599511,0.9444902319902321,0.9544337606837607,0.9460775335775335,0.9433608058608058,0.9418650793650793,0.9508089133089133,0.9472832722832722,0.8400946275946277,0.9506868131868131,0.9500610500610501,0.949526862026862,0.9444597069597069,0.9529838217338218,0.9457264957264958,0.943986568986569,0.9422924297924298,0.9506257631257632,0.9472069597069598,0.8391941391941391,0.9506105006105007,0.9492826617826617,0.9480616605616605,0.9445512820512821,0.9515949328449329,0.9449023199023199,0.9441391941391941,0.9404456654456654,0.9497710622710623,0.9463522588522589,0.8374389499389499,0.9496947496947497,0.9474893162393162,0.9482142857142858
127,0.9365648854961831,0.9314732824427482,0.9333587786259541,0.9425954198473282,0.9304580152671755,0.933618320610687,0.930763358778626,0.7290992366412213,0.9333282442748091,0.9286106870229008,0.942442748091603,0.9478396946564887,0.9386412213740459,0.9425343511450383,0.9498167938931298,0.9417251908396946,0.9394503816793893,0.9344122137404581,0.7382595419847328,0.9394809160305343,0.9344580152671755,0.9440152671755724,0.9452595419847328,0.9412748091603054,0.9422595419847328,0.9496335877862596,0.9418167938931297,0.9392824427480916,0.9341374045801526,0.7379083969465648,0.9394351145038167,0.9365648854961833,0.9454045801526717,0.944916030534351,0.9400763358778625,0.9419541984732825,0.9493740458015266,0.9416030534351144,0.9394045801526717,0.9340458015267176,0.7383053435114504,0.9393435114503816,0.9360152671755725,0.9449465648854961
128,0.9356108982545764,0.934090494435322,0.9158304445660769,0.9372985464939488,0.9145837134342881,0.9132609621115368,0.9042601715015508,0.7023809523809523,0.9135498388371952,0.9064647570394696,0.8922793894058262,0.9393814997263273,0.9367512011190172,0.9189776804719334,0.9400352733686067,0.9179894179894179,0.9180958462567659,0.9129568813476859,0.7171136653895275,0.9186431916316973,0.9152754971720489,0.8888736848506963,0.9401112935595696,0.9377090555251474,0.9189776804719334,0.9393814997263273,0.9184151310588093,0.9185899774980235,0.9129264732713007,0.716566320014596,0.9187496198990451,0.9218056315757465,0.8910782703886152,0.9409627196983518,0.9383172170528492,0.9206349206349207,0.9400048652922215,0.9181110502949583,0.9191449248920512,0.9136866751809279,0.7140120415982485,0.9194109955604209,0.9223757830079671,0.8899379675241743
129,0.9501984126984128,0.9510378510378509,0.9442918192918193,0.9559981684981684,0.9443376068376068,0.942063492063492,0.9342338217338217,0.7652014652014651,0.9417735042735043,0.9381105006105006,0.9620268620268619,0.9604090354090353,0.9604624542124541,0.9473748473748473,0.9653998778998779,0.946565934065934,0.9467185592185592,0.9377442002442001,0.7692918192918193,0.9466422466422466,0.9441697191697191,0.9653235653235653,0.9604090354090353,0.9604624542124541,0.9473748473748473,0.9653998778998779,0.946565934065934,0.9467185592185592,0.9377442002442001,0.7692918192918193,0.9466422466422466,0.9441697191697191,0.9653235653235653,0.9604090354090353,0.9604624542124541,0.9473748473748473,0.9653998778998779,0.946565934065934,0.9467185592185592,0.9377442002442001,0.7692918192918193,0.9466422466422466,0.9441697191697191,0.9653235653235653
130,0.9238510131835938,0.933502197265625,0.9158172607421875,0.92413330078125,0.92266845703125,0.916595458984375,0.919677734375,0.7802886962890625,0.9163360595703125,0.9102783203125,0.9345245361328125,0.9285430908203125,0.9390335083007812,0.921600341796875,0.927947998046875,0.9243011474609375,0.923797607421875,0.9254150390625,0.783294677734375,0.923614501953125,0.9358978271484375,0.9344024658203125,0.9281005859375,0.9372482299804688,0.9203948974609375,0.927215576171875,0.9231109619140625,0.9226837158203125,0.924713134765625,0.7839508056640625,0.9226531982421875,0.930206298828125,0.933624267578125,0.9277496337890625,0.9382476806640625,0.9198455810546875,0.9274749755859375,0.9232330322265625,0.9218597412109375,0.924102783203125,0.784912109375,0.9217071533203125,0.9241485595703125,0.9342041015625
131,0.9448394775390625,0.9471435546875,0.9435272216796875,0.9449005126953125,0.940338134765625,0.9454345703125,0.9444122314453125,0.85308837890625,0.945068359375,0.9426727294921875,0.9528350830078125,0.9549331665039062,0.9526596069335938,0.9487457275390625,0.953369140625,0.9439697265625,0.9495697021484375,0.9474639892578125,0.8574676513671875,0.949462890625,0.9438323974609375,0.9539794921875,0.9549331665039062,0.95550537109375,0.9486083984375,0.9537353515625,0.9438018798828125,0.9491119384765625,0.9470672607421875,0.858154296875,0.9490966796875,0.9428253173828125,0.9533233642578125,0.9547348022460938,0.9553909301757812,0.9482421875,0.9536895751953125,0.943115234375,0.9486083984375,0.9469757080078125,0.857513427734375,0.948516845703125,0.9421844482421875,0.9523773193359375
132,0.9426222033073929,0.9436405642023347,0.9348249027237354,0.9379255836575876,0.9334721546692607,0.9329857733463036,0.9252492704280155,0.7569157344357977,0.9330161721789884,0.9361472519455252,0.9368616245136185,0.9418622324902723,0.9435873662451362,0.935144090466926,0.9407678745136187,0.9338217412451362,0.9325297908560309,0.9250820768482491,0.7654274075875487,0.9331073686770428,0.9331681663424124,0.9380015807392996,0.9423182149805447,0.9426754012645915,0.9353568822957199,0.9407678745136187,0.9342625243190661,0.9327881809338521,0.9252796692607005,0.7650626215953308,0.933411357003891,0.9316026264591439,0.9379255836575877,0.9425006079766537,0.9418166342412452,0.9332897616731518,0.9407222762645915,0.9333657587548638,0.9310402480544748,0.9247020914396887,0.7650778210116732,0.9315570282101167,0.9303106760700388,0.9375455982490273
133,0.962270341207349,0.9572727827626197,0.9560520051272661,0.9586003784410669,0.9571507049990844,0.9516877250808764,0.9521607764145762,0.8435420863089789,0.9516572056399927,0.9569523286333395,0.9620948544222669,0.9628044314228162,0.9586919367637186,0.9592107672587439,0.9608893365073552,0.9595464811084662,0.9565403161814076,0.9560214856863823,0.8438472807178172,0.9564029786974303,0.95703625709577,0.9611182323139841,0.9637505340902155,0.9580968076664835,0.9606146615394007,0.961926997497406,0.9606757004211683,0.9576390160532259,0.9570896661173168,0.844488188976378,0.9575016785692486,0.9628273210034792,0.960355246291888,0.963842092412867,0.9587377159250443,0.960919855948239,0.961911737776964,0.961316608679729,0.9581273271073674,0.9568912897515717,0.8438320209973753,0.9581120673869254,0.9630867362509918,0.960538362937191
134,0.9317158770122835,0.9289387350270849,0.9151140611886778,0.9318074311436637,0.9140459296559091,0.9207598992904554,0.9187457084000916,0.7535820553902496,0.9202410925459679,0.912489509422446,0.9243915465018693,0.9343251697566186,0.9336232547493706,0.9206988632028688,0.936064698252842,0.9191882200350958,0.9253223468375678,0.9216601815823606,0.7681696803234912,0.9251850156404975,0.9264209964141299,0.9231250476844435,0.9344625009536889,0.9334248874647135,0.9191119249256123,0.9361409933623255,0.918471046005951,0.923903257801175,0.9207446402685588,0.7664454108491645,0.9239948119325552,0.9305714503700312,0.921995880064088,0.9349050125886931,0.9336385137712673,0.9209124895094225,0.9358510719462882,0.9195696955825132,0.9253528648813611,0.921995880064088,0.7666895551995117,0.9251239795529107,0.9268329900053407,0.9224841687647821
135,0.9542136796326146,0.9514461239013413,0.9381405675009885,0.9540312034305526,0.9354490435205743,0.9346431069614671,0.9333505671968615,0.829628052674797,0.9345974879109515,0.9336851069006417,0.9577263465223077,0.9554073781211034,0.9589276481858824,0.9379276785985828,0.956433806757702,0.9351297101669658,0.9369088531370701,0.9333505671968615,0.8309662114899183,0.9369696785377575,0.9420485994951493,0.956981235363888,0.9558331559259147,0.9601213466743713,0.9367111705848363,0.9569508226635443,0.9344302180590615,0.9356315197226361,0.93275751954016,0.8292022748699858,0.9357075514734953,0.9483288221161158,0.9568899972628568,0.9560916638788358,0.9598476323712782,0.9366959642346645,0.9571941242662936,0.9346431069614671,0.9353730117697151,0.9323165353851769,0.8280161795565828,0.9352209482679967,0.9405431708281379,0.9563729813570147
136,0.9445461759140573,0.9394494292864555,0.9326130745284746,0.9501007141549167,0.930995544161631,0.9305072331074895,0.9316974913019594,0.8014252578892755,0.9301562595373253,0.9329182689373131,0.9372978087041445,0.9522370750167857,0.9497955197460783,0.9384575474577307,0.9580662882255997,0.9365958615638162,0.936824757370445,0.9368400170908868,0.8126564121345298,0.9365500824024904,0.9398995910394922,0.940899102728438,0.951405420252701,0.9469572117438808,0.938594884941708,0.9571049258377585,0.9368400170908868,0.936809497650003,0.9351156686809498,0.8098944027345418,0.9363669657571874,0.941662088750534,0.9394494292864555,0.9515122382957945,0.9470487700665324,0.9388390404687785,0.956830250869804,0.9368857962522127,0.9368247573704449,0.9351156686809499,0.8099554416163096,0.936428004638955,0.9393273515229201,0.938747482146127
137,0.9462076303389573,0.9412144702842378,0.9425748594011247,0.9448092415260678,0.9419212646298829,0.9416020671834626,0.933485332117343,0.8155038759689923,0.9417236662106704,0.9390028879768962,0.9488676090591275,0.9491184070527436,0.9447788417692659,0.9452804377564981,0.9480316157470741,0.9442620459036328,0.9433956528347772,0.9362517099863201,0.8186654506763945,0.9432892536859706,0.9364189086487308,0.9477124183006536,0.9495972032223744,0.9450220398236814,0.9437604499164006,0.9485028119775043,0.9428788569691442,0.941982064143487,0.9347469220246237,0.8194558443532451,0.9421188630490956,0.9398084815321477,0.9480924152606779,0.9499012007903939,0.9460708314333486,0.9444444444444443,0.9485028119775042,0.9432740538075695,0.9422404620763034,0.9347317221462229,0.8197750417996656,0.9423316613467091,0.9373765009879921,0.9481532147742818
138,0.9477644975652945,0.9548014837202912,0.9302712521561264,0.9515806505777655,0.9257376623773106,0.9321335348262124,0.9268519790569522,0.8307307169788279,0.9322861809467113,0.9475965868327457,0.9414907420127919,0.94568851032651,0.9500236601486773,0.9309428950863213,0.9507105676909222,0.9308207781899225,0.9350490757277403,0.9293248462090336,0.832837233441712,0.9348048419349423,0.9546793668238922,0.9437041107600251,0.9458564210590589,0.9471386484712492,0.9306528674573735,0.9509242722596205,0.9301949290958771,0.9344842850818947,0.9291722000885347,0.8326387934850636,0.934316374349346,0.9491077834256842,0.9424524125719345,0.9461922425241563,0.9465280639892537,0.9303933690525255,0.9507868907511715,0.9303475752163759,0.9337821129275999,0.9287142617270384,0.8315855352536216,0.9336905252553007,0.953244493291203,0.9421013264947872
139,0.9298637718177948,0.9382564009000791,0.9174116645381013,0.9292860183664781,0.9163017697500455,0.9240254211518579,0.9201331873745667,0.7647175089703825,0.9242230736483611,0.9167274828194368,0.9236453201970445,0.931072492854102,0.944094751566016,0.9318402967828255,0.9321291735084838,0.9262756188043545,0.935823754789272,0.9275679620507208,0.7706926959800523,0.935960591133005,0.9302742808489933,0.922626649638144,0.9307912181475401,0.9447941373228729,0.9323724381195646,0.9327677431125706,0.9263060268807395,0.9357933467128869,0.9274463297451803,0.7726236088305053,0.9359453870948125,0.9291111719272639,0.9220488961868272,0.9303046889253784,0.9442467919479414,0.9315970321717447,0.9327981511889558,0.926655719759168,0.9351547771088001,0.9264732713008574,0.7700389223377729,0.9352764094143404,0.9265644955300127,0.9213647144681627
140,0.9535820713981633,0.963996837560056,0.9484735145654686,0.9510277929818158,0.9458128078817734,0.947029130937177,0.9373289545703339,0.7449066472054977,0.9472267834336799,0.9566228790366722,0.9609712339597396,0.9571702244116036,0.9624384236453203,0.9484887186036612,0.9588882807273611,0.9459496442255062,0.948564738794624,0.939594356261023,0.7476889861947333,0.9486407589855865,0.9509213647144681,0.9613817429909385,0.9571854284497961,0.9621191388432767,0.9470747430517545,0.9592075655294046,0.9444748525208295,0.947424435930183,0.9388341543513957,0.7470960287052241,0.947561272273916,0.9509365687526607,0.9615489874110564,0.9575655294046099,0.9623243933588761,0.9476829045794563,0.959329197834945,0.9444748525208295,0.9475156601593383,0.9388189503132033,0.7461685823754789,0.9477589247704191,0.9531563583287721,0.9619442924040624
141,0.953765869140625,0.956787109375,0.939117431640625,0.9505615234375,0.9373626708984375,0.940399169921875,0.9358062744140625,0.8086700439453125,0.9403228759765625,0.9423370361328125,0.956451416015625,0.9539566040039062,0.9560699462890625,0.9403076171875,0.9526214599609375,0.939605712890625,0.9423065185546875,0.937591552734375,0.806732177734375,0.9423370361328125,0.94671630859375,0.9555816650390625,0.9541091918945312,0.9561767578125,0.9401702880859375,0.952606201171875,0.940093994140625,0.9422607421875,0.93780517578125,0.8073272705078125,0.9422760009765625,0.9434356689453125,0.956787109375,0.9540939331054688,0.9560699462890625,0.9407196044921875,0.9525146484375,0.940704345703125,0.9427032470703125,0.9380340576171875,0.80670166015625,0.942626953125,0.9418487548828125,0.9567413330078125
142,0.9696955825131609,0.970771343556878,0.9688410772869458,0.9670710307469291,0.9697871366445411,0.9665980010681315,0.9621118486305027,0.8504005493247883,0.9666132600900282,0.9672083619439993,0.9645532921339742,0.9696345464255741,0.9634622720683602,0.966323338673991,0.9699549858854046,0.9668116273746853,0.9646295872434577,0.9600823987182421,0.8535896849011978,0.9649042496375982,0.96323338673991,0.9633325703822384,0.9695048447394522,0.9651712825207904,0.9657282368200198,0.9701991302357519,0.9660944533455406,0.9644464789806972,0.9600213626306553,0.8528877698939499,0.9646143282215609,0.9656672007324331,0.9637445639734493,0.9695658808270389,0.9648355840390631,0.9660639353017472,0.9703059433890286,0.9664148928053712,0.9642938887617304,0.9599603265430685,0.8527809567406729,0.9645227740901808,0.9615854123750668,0.9639429312581064
143,0.960212100404364,0.958854047455558,0.9503166247043565,0.9576562142366674,0.9575036240177005,0.9514000152590218,0.9449454489967192,0.8543526359960326,0.9516746776531624,0.9542839703974975,0.9584496833752956,0.9618066681925689,0.9615472648203249,0.9503929198138399,0.9576104371709773,0.9577630273899442,0.9514457923247119,0.9450370031280996,0.8566414892805371,0.9518883039597161,0.9587701228351263,0.9600213626306553,0.9618066681925689,0.9615472648203249,0.9503929198138399,0.9576104371709773,0.9577630273899442,0.9514457923247119,0.9450370031280996,0.8566414892805371,0.9518883039597161,0.9587701228351263,0.9600213626306553,0.9618066681925689,0.9615472648203249,0.9503929198138399,0.9576104371709773,0.9577630273899442,0.9514457923247119,0.9450370031280996,0.8566414892805371,0.9518883039597161,0.9587701228351263,0.9600213626306553
144,0.9488702290076335,0.9518320610687023,0.9425496183206108,0.9494351145038167,0.9394351145038168,0.942854961832061,0.9411908396946564,0.8531603053435115,0.942885496183206,0.9507786259541984,0.9448702290076336,0.9534885496183206,0.9558625954198474,0.9475114503816795,0.9489312977099237,0.943587786259542,0.9473129770992367,0.944793893129771,0.859587786259542,0.9472213740458015,0.9574656488549618,0.9517709923664122,0.9534885496183206,0.9558625954198474,0.9475114503816795,0.9489312977099237,0.943587786259542,0.9473129770992367,0.944793893129771,0.859587786259542,0.9472213740458015,0.9574656488549618,0.9517709923664122,0.9534885496183206,0.9558625954198474,0.9475114503816795,0.9489312977099237,0.943587786259542,0.9473129770992367,0.944793893129771,0.859587786259542,0.9472213740458015,0.9574656488549618,0.9517709923664122
145,0.9548659331268027,0.9621224838616141,0.9369115021288934,0.9536526927831275,0.9354159354159355,0.9414897675767241,0.9318448883666274,0.7713461626505105,0.9417797243884201,0.9473652082347734,0.9544920414485633,0.9544538892364979,0.9624582233277885,0.9440841179971614,0.9615425702382224,0.9415355502312024,0.9476551650464695,0.9387733300776778,0.7798922581531278,0.9481587742457306,0.9538358234010409,0.9571321745234789,0.9552627161322814,0.962519266867093,0.9441299006516397,0.9621377447464404,0.9415050284615502,0.9476399041616432,0.938788590962504,0.780227997619302,0.9482045569002091,0.9532406488928228,0.9576815663772186,0.9552627161322814,0.962519266867093,0.9441299006516397,0.9621377447464404,0.9415050284615502,0.9476399041616432,0.938788590962504,0.780227997619302,0.9482045569002091,0.9532406488928228,0.9576815663772186
146,0.9452201113908598,0.9448538948653391,0.9275806820782788,0.9546959639887084,0.9258411535820553,0.9278248264286258,0.9266803997863737,0.7598077363241016,0.9275349050125887,0.9208514534218357,0.9500572213321126,0.9480659189745937,0.9482261387045091,0.9335622186617838,0.954818036163882,0.9314564736400397,0.9352407110704204,0.9331654840924697,0.769390402075227,0.9349813076981766,0.9363241016250858,0.9459830624856947,0.9487296864271001,0.9484092469672695,0.9346608682383459,0.9546196688792248,0.9322194247348745,0.9352407110704205,0.9334096284428168,0.7700312809948883,0.9352712291142138,0.9366140230411231,0.9451132982375829,0.9486610208285648,0.9483939879453727,0.9342641336690318,0.9548943312733654,0.9317006179903868,0.9356527046616312,0.9335774776836805,0.7700160219729916,0.9353170061799039,0.9387045090409705,0.9444419012741283
147,0.9483791402396053,0.9574179612096699,0.9313662407696786,0.9485400006128014,0.9335876459233385,0.9334344455679137,0.9299108373931427,0.7490424977785948,0.9333884854612862,0.9368967736005148,0.9615926708949963,0.9480191194043571,0.9611790299353495,0.932653123755247,0.9509452461929712,0.9348898489444495,0.9366363329962925,0.9345987682691423,0.7442779667248829,0.9360694916812207,0.9435456690259522,0.9570579403744217,0.9498728437049974,0.9598385268253822,0.9324233232221099,0.9508992860863438,0.9346753684468547,0.9356098906149463,0.9326990838618745,0.7419493213224254,0.9351809296197565,0.9437448294880043,0.9583295033244477,0.950018384042651,0.9594095658301927,0.933066764714894,0.9509605662285138,0.9350124092287894,0.9360082115390509,0.9328829242883844,0.7421791218555627,0.9356864907926588,0.9499034837760824,0.9584827036798724
148,0.9573048394941635,0.9577456225680934,0.9514378647859922,0.9500851167315174,0.9482155885214008,0.9519546449416343,0.9425158073929961,0.7708839980544747,0.9523042315175096,0.9626550340466926,0.9516050583657588,0.9573808365758755,0.9602687256809338,0.9521522373540856,0.9526538180933852,0.9494011429961089,0.9544017509727626,0.9443701361867705,0.7794716682879378,0.9547361381322959,0.9611046935797665,0.9501003161478598,0.9574264348249028,0.9610286964980544,0.9523498297665369,0.9530490029182879,0.9497659289883269,0.9543713521400778,0.9440661478599223,0.7788636916342412,0.9547513375486381,0.9642965710116731,0.9504955009727626,0.9572440418287939,0.9607703064202334,0.9515594601167315,0.952608219844358,0.9489299610894942,0.9533529912451362,0.9428501945525292,0.7771461575875487,0.9536113813229572,0.961636673151751,0.9504651021400778
149,0.95416259765625,0.94781494140625,0.9432525634765625,0.9488067626953125,0.9456634521484375,0.941558837890625,0.9384002685546875,0.7479248046875,0.941436767578125,0.9495086669921875,0.9263763427734375,0.9538421630859375,0.9517364501953125,0.9476318359375,0.9511566162109375,0.948974609375,0.9477996826171875,0.944183349609375,0.759857177734375,0.947540283203125,0.95880126953125,0.928375244140625,0.953277587890625,0.9513015747070312,0.9463653564453125,0.9496917724609375,0.94683837890625,0.9470672607421875,0.943023681640625,0.757293701171875,0.946807861328125,0.960174560546875,0.9259796142578125,0.953399658203125,0.951995849609375,0.9466705322265625,0.948883056640625,0.9469451904296875,0.947601318359375,0.94281005859375,0.7563323974609375,0.94744873046875,0.954132080078125,0.9252471923828125
150,0.9519400352733686,0.9510429970200086,0.9407042510490786,0.9535972754363558,0.942559143708569,0.9444292404062519,0.9406130268199234,0.8083835066593686,0.9441707717569786,0.940521802590768,0.9586146080398955,0.95589308520343,0.9531411542905796,0.9449461777047984,0.9575959374809949,0.9454631150033448,0.94812382168704,0.9449917898193759,0.8119868637110016,0.9477741288086116,0.9463145411421273,0.9591771574530197,0.956090737699933,0.9532171744815424,0.9439731192604756,0.9578087940156906,0.9448093413610655,0.9470443349753696,0.9444444444444445,0.8118956394818464,0.9469074986316366,0.9497962658882199,0.959222769567597,0.9561211457763181,0.9532931946725051,0.9442011798333637,0.9578392020920756,0.9448245453992581,0.94722678343368,0.9444748525208295,0.81233655658943,0.9469379067080217,0.9487015751383567,0.9593444018731375
151,0.9397741147741148,0.9366681929181929,0.9376068376068377,0.9360347985347985,0.9364468864468865,0.9361416361416361,0.9333638583638585,0.8446581196581197,0.9361416361416361,0.9241452991452991,0.9373473748473748,0.9378663003663004,0.9419032356532356,0.9392094017094017,0.9426739926739927,0.9382020757020757,0.9358211233211233,0.9364010989010988,0.8565781440781441,0.9355158730158731,0.9345161782661784,0.9415445665445665,0.939606227106227,0.9417811355311355,0.9396062271062271,0.9439102564102564,0.9383699633699634,0.9366910866910868,0.9362789987789988,0.8567002442002443,0.936370573870574,0.9293498168498169,0.942002442002442,0.9394078144078143,0.9436278998779,0.9396520146520146,0.9438034188034189,0.9382020757020757,0.9363858363858364,0.9364163614163614,0.8568681318681319,0.9364010989010989,0.9348137973137974,0.9420787545787547
152,0.9315628815628816,0.944131562881563,0.9248778998778999,0.9300976800976801,0.9191697191697192,0.9247405372405372,0.9186355311355312,0.7949481074481075,0.9249236874236874,0.9238095238095239,0.9252747252747253,0.9300824175824176,0.9341117216117215,0.9220238095238096,0.9280067155067155,0.9169261294261294,0.9236111111111112,0.9173534798534798,0.8028846153846154,0.9235042735042736,0.9263125763125764,0.9203601953601954,0.9302655677655678,0.9365613553113552,0.9222374847374848,0.9264652014652014,0.91741452991453,0.9234737484737485,0.9172313797313797,0.8025488400488401,0.923611111111111,0.9260683760683761,0.9185897435897435,0.9307692307692308,0.9367368742368742,0.9228327228327228,0.925915750915751,0.9178418803418803,0.9241605616605617,0.9178113553113553,0.8030982905982906,0.9240079365079366,0.9233516483516483,0.9185286935286936
