group,noisy::lean|qda,noisy::-kpca|qda,noisy::-gmm|qda,noisy::-scaler|qda,noisy::-transductive|qda,noisy::raw|qda,noisy::raw|qda_reg0.5,noisy::raw|lda,noisy::raw|gmm_bayes_k1,noisy::raw|gmm_bayes_k3,noisy::lean|lda,flip_r1::lean|qda,flip_r1::-kpca|qda,flip_r1::-gmm|qda,flip_r1::-scaler|qda,flip_r1::-transductive|qda,flip_r1::raw|qda,flip_r1::raw|qda_reg0.5,flip_r1::raw|lda,flip_r1::raw|gmm_bayes_k1,flip_r1::raw|gmm_bayes_k3,flip_r1::lean|lda,flip_r2::lean|qda,flip_r2::-kpca|qda,flip_r2::-gmm|qda,flip_r2::-scaler|qda,flip_r2::-transductive|qda,flip_r2::raw|qda,flip_r2::raw|qda_reg0.5,flip_r2::raw|lda,flip_r2::raw|gmm_bayes_k1,flip_r2::raw|gmm_bayes_k3,flip_r2::lean|lda,flip_r3::lean|qda,flip_r3::-kpca|qda,flip_r3::-gmm|qda,flip_r3::-scaler|qda,flip_r3::-transductive|qda,flip_r3::raw|qda,flip_r3::raw|qda_reg0.5,flip_r3::raw|lda,flip_r3::raw|gmm_bayes_k1,flip_r3::raw|gmm_bayes_k3,flip_r3::lean|lda,oracle::lean|qda,oracle::-kpca|qda,oracle::-gmm|qda,oracle::-scaler|qda,oracle::-transductive|qda,oracle::raw|qda,oracle::raw|qda_reg0.5,oracle::raw|lda,oracle::raw|gmm_bayes_k1,oracle::raw|gmm_bayes_k3,oracle::lean|lda
21,0.9443246961706031,0.9520828556141557,0.9422915233509134,0.9469999235649317,0.9394939998471299,0.9407322479553619,0.9355652373308874,0.8047848352824276,0.9409462661469081,0.9424673240082551,0.9503019185202172,0.945593518306199,0.9519223419704961,0.9428724298708246,0.9501643353970802,0.9416036077352289,0.9408545440648169,0.9367423373843919,0.8042192157761983,0.9411449973247725,0.9463425819766109,0.9525338225177712,0.9461285637850645,0.9525643965451348,0.9443705572116488,0.9500726133149889,0.9437285026370099,0.9421539402277765,0.938347473820989,0.8053504547886571,0.942352671405641,0.9382710387525798,0.9533593212565925,0.9463425819766108,0.9523350913399067,0.9440495299243292,0.9506688068485821,0.9436673545822823,0.9415577466941832,0.9376442711916226,0.8046472521592907,0.9416647557899565,0.9419246350225484,0.9529159978598181,0.9457463884430177,0.9551402583505311,0.9467553313460215,0.9495375678361232,0.9454253611556982,0.9438202247191012,0.9394481388060842,0.8070320262936636,0.9439272338148743,0.9444087747458533,0.9534510433386837
22,0.962124693627451,0.9580269607843138,0.9519607843137254,0.9616727941176471,0.9504748774509804,0.951547181372549,0.9448529411764705,0.7670649509803922,0.9517003676470589,0.959359681372549,0.9595588235294117,0.9628676470588234,0.9621783088235294,0.9567861519607843,0.9635723039215686,0.9557751225490195,0.9560049019607841,0.9497242647058824,0.7749080882352941,0.9559283088235293,0.9584635416666667,0.9579197303921569,0.9634037990196078,0.964093137254902,0.9560355392156862,0.9638327205882352,0.9558363970588236,0.9552083333333333,0.9483762254901962,0.7730085784313726,0.9553462009803921,0.9557291666666666,0.9577665441176471,0.9634803921568627,0.9646752450980393,0.9548100490196079,0.9637101715686274,0.9553308823529411,0.9549019607843137,0.9474877450980392,0.7696997549019606,0.9550551470588234,0.9549325980392156,0.958578431372549,0.9610140931372548,0.9563648897058824,0.9559742647058823,0.9635110294117646,0.9549172794117647,0.955453431372549,0.949295343137255,0.7751991421568627,0.9556678921568628,0.9581495098039216,0.956234681372549
23,0.9571908140688182,0.9495994506752116,0.9431601434348058,0.9576562142366674,0.9417105363546197,0.9406118867780574,0.935866330968185,0.8010223544670787,0.9408102540627146,0.9390630960555427,0.9527428091859311,0.9612802319371327,0.9522697795071335,0.9462272068360418,0.9593804837109942,0.9441824979018845,0.9440604257267109,0.9398641947051194,0.8054474708171206,0.9440909437705043,0.947768368047608,0.9520256351567864,0.9612268253604943,0.9525215533684291,0.946166170748455,0.9598992904554818,0.9442740520332646,0.9443808651865415,0.9398031586175326,0.8053406576638438,0.9443350881208514,0.9491950865949493,0.9523155565728236,0.9611963073167009,0.9524223697261005,0.946013580529488,0.9598077363241015,0.9440299076829175,0.9443961242084382,0.9398641947051194,0.8059967956054017,0.9441367208361944,0.9466544594491493,0.9527580682078278,0.9616617074845502,0.9533302815289539,0.9479667353322653,0.9600823987182421,0.9463340199893187,0.94531166552224,0.9416189822232395,0.809903105210956,0.9453421835660334,0.9463950560769055,0.9552758068207827
24,0.9581290943240642,0.9510208132911875,0.9434696962755966,0.9644509597324659,0.9427061859605723,0.9454395528883596,0.93949944263747,0.779467680608365,0.9451188785560493,0.9589384152579901,0.9565257226625132,0.964229541741109,0.9656878464428054,0.9477148136271321,0.968589185639898,0.9472414372318171,0.9497915616839984,0.9423855116282621,0.7816207796967336,0.9499289935407027,0.9641455556064563,0.9468291416617038,0.9645273107639686,0.966894192740544,0.9475926519767283,0.9688640493533068,0.9473788690885214,0.950310748698215,0.9421106479148533,0.7841556339426146,0.9505092613801213,0.9688487791470063,0.9457296868080689,0.9642448119474095,0.9655198741735,0.9470123841373096,0.968619726052499,0.9466306289797976,0.9496846702398949,0.9409501122360162,0.7844763082749248,0.9498373723028998,0.9679172965626767,0.9447065829859361,0.9654206178325468,0.9639699482340006,0.9478522454838365,0.9698718829691388,0.9488448088933681,0.9503260189045154,0.9447982042237392,0.7862018415868799,0.9505703422053232,0.966207033457022,0.9532426283079084
25,0.9511685060524188,0.9469860023507503,0.9384836134389646,0.9533971394117019,0.9352169864602891,0.9377356474485201,0.9357512478820351,0.8507884172123766,0.9376593243882707,0.934575872754194,0.952694967257407,0.9571369693639237,0.9498862786402283,0.9391247271450597,0.9594419257834562,0.9371555921906245,0.9369571522339759,0.9373998259834226,0.8611683534062984,0.9367892415014272,0.9426508525285829,0.9562974157011799,0.9569080001831755,0.9500236601486773,0.9384530842148646,0.9594419257834562,0.9371250629665246,0.9367434476652776,0.9374456198195724,0.8606646212086521,0.9364686846483796,0.9428492924852316,0.9567858832867763,0.9566485017783274,0.950077086290852,0.9384988780510143,0.9593350734991071,0.9371861214147242,0.9367434476652776,0.937094533742425,0.8602219474592053,0.9363313031399307,0.9380256750774679,0.9564042679855291,0.9566485017783275,0.9453603211674375,0.9391705209812092,0.9589687228099096,0.9373082383111233,0.9371555921906246,0.937598265940071,0.8617636732762436,0.936819770725527,0.9415365358489414,0.9554425974263865
26,0.9577368622938243,0.9552665899501342,0.9486306098964327,0.9542462600690448,0.9454085155350979,0.9468354430379747,0.9407134637514383,0.7977905638665133,0.9470195627157654,0.9534484081319525,0.9489067894131186,0.9553202915228233,0.9504871499808208,0.949873417721519,0.9528500191791331,0.9472803989259685,0.9480935941695435,0.9419255849635596,0.7996010740314538,0.9483390870732642,0.952988108937476,0.9457920981971616,0.9541848868431145,0.9501572688914461,0.9485845799769851,0.9519294207901803,0.9455466052934407,0.9472343690065208,0.9410970464135021,0.7976064441887227,0.9474491752972766,0.9535251246643651,0.9448868431146911,0.9540314537782892,0.9519064058304565,0.9482930571538166,0.9520368239355581,0.9455772919064058,0.9470349060222477,0.9411277330264671,0.7976371308016877,0.9478174146528577,0.9524510932105869,0.945132336018412,0.954783275795934,0.9501802838511698,0.9495818948983505,0.952850019179133,0.946313770617568,0.9483544303797469,0.9426160337552743,0.8017337936325278,0.9484618335251247,0.951392405063291,0.947295742232451
27,0.9469965745045267,0.9367277342794226,0.9412619280645951,0.9457425984829948,0.9464001712747736,0.9369494739417666,0.9334322241252753,0.837243087839491,0.9369188891607535,0.942179471494984,0.9488163689747982,0.9488545999510645,0.9430434915586005,0.9445344996329825,0.9490763396134083,0.9463542941032541,0.9377905554196233,0.9351449718620014,0.8420296060680205,0.9382340347443113,0.941705407389283,0.9502997308539272,0.9481358575972597,0.9417589307560558,0.9431734768779054,0.9487857841937851,0.9446415463665281,0.9371941521898703,0.9342733056031318,0.8425036701737215,0.9375764619525324,0.9441216050893075,0.9505749938830439,0.9482429043308049,0.9423094568142892,0.943785172498165,0.9488469537558111,0.945146195253242,0.9376988010765842,0.9349002936138977,0.8424425006116955,0.9376529239050647,0.9434640322975287,0.9508349645216541,0.949252202104233,0.9416518840225103,0.9449168093956447,0.9496421580621484,0.9471953755811109,0.9391209933936873,0.936200146806949,0.841693173476878,0.9395644727183754,0.9447791778810865,0.950957303645706
28,0.9579000489356497,0.9568142892096893,0.9466907266943969,0.9494892341570835,0.9430817225348668,0.9461860778076829,0.9392127477367263,0.7745595791534132,0.9462319549792023,0.9510490579887448,0.9475623929532666,0.9619678248103744,0.9647816246635674,0.94698128211402,0.9547651088818204,0.9455285050159041,0.946507218008319,0.9390751162221678,0.7794990212870075,0.9465378027893321,0.9426917665769513,0.9481129190114997,0.9641852214338146,0.9651486420357229,0.947011866895033,0.9559579153413261,0.9456814289209688,0.9465989723513579,0.9391668705652066,0.7798354538781502,0.9464919256178127,0.9447409469048201,0.9482199657450453,0.9641852214338146,0.9651486420357229,0.947011866895033,0.9559579153413261,0.9456814289209688,0.9465989723513579,0.9391668705652066,0.7798354538781502,0.9464919256178127,0.9447409469048201,0.9482199657450453,0.9672436995351114,0.9648122094445803,0.947868240763396,0.957976510888182,0.9458190604355273,0.9474553462197212,0.9397632737949596,0.779697822363592,0.9470883288475654,0.9507279177881087,0.9506667482260827
29,0.950496183206107,0.9418320610687023,0.9372366412213741,0.9475725190839694,0.935236641221374,0.9368702290076336,0.9357862595419847,0.7738320610687023,0.9363969465648855,0.9343969465648854,0.9471908396946566,0.9431297709923665,0.935679389312977,0.9329160305343511,0.9384427480916031,0.9286412213740458,0.9329618320610688,0.9335114503816795,0.7868702290076335,0.9327480916030534,0.9387480916030535,0.9438167938931299,0.9446717557251908,0.9356183206106871,0.9328244274809161,0.940702290076336,0.928534351145038,0.9329312977099237,0.9335725190839694,0.7867633587786258,0.9325954198473281,0.9384427480916031,0.9441832061068702,0.9446717557251908,0.9356183206106871,0.9328244274809161,0.940702290076336,0.928534351145038,0.9329312977099237,0.9335725190839694,0.7867633587786258,0.9325954198473281,0.9384427480916031,0.9441832061068702,0.944885496183206,0.9358015267175572,0.9326106870229007,0.9414045801526718,0.9285190839694657,0.9330076335877864,0.9336488549618321,0.7871145038167938,0.9326717557251908,0.939557251908397,0.944854961832061
30,0.9427559344905846,0.9430856284119487,0.9394896644789302,0.9382322271974483,0.9387689382322273,0.9374041587437894,0.9315310065632092,0.7907747040422008,0.9374041587437894,0.9385312519168251,0.9462828927191315,0.951995031589278,0.9477703490155187,0.9447494326197633,0.9506379194013371,0.9440133717720665,0.9441667177820032,0.9368367785070232,0.7984113353370546,0.944473409801877,0.9457155124823652,0.9503005581794761,0.951995031589278,0.9477703490155187,0.9447494326197633,0.9506379194013371,0.9440133717720665,0.9441667177820032,0.9368367785070232,0.7984113353370546,0.944473409801877,0.9457155124823652,0.9503005581794761,0.951995031589278,0.9477703490155187,0.9447494326197633,0.9506379194013371,0.9440133717720665,0.9441667177820032,0.9368367785070232,0.7984113353370546,0.944473409801877,0.9457155124823652,0.9503005581794761,0.951995031589278,0.9477703490155187,0.9447494326197633,0.9506379194013371,0.9440133717720665,0.9441667177820032,0.9368367785070232,0.7984113353370546,0.944473409801877,0.9457155124823652,0.9503005581794761
31,0.9388191127321561,0.9430005951745083,0.9347291955987608,0.9342103255146733,0.9321653669479756,0.9418407679277244,0.9419781158911593,0.7938559677690112,0.9417339417339418,0.9346376302898042,0.9425885512842035,0.9384986341508081,0.940589375371984,0.9352785874525006,0.9406962015657668,0.9339356295878035,0.9420238985456376,0.9421307247394204,0.8028446289315855,0.9419781158911594,0.9443130312695531,0.94087933218368,0.9385291559204603,0.9404978100630276,0.9353854136462831,0.9406809406809407,0.9336914554305858,0.9419628550063333,0.9419475941215071,0.8027072809681506,0.941627115540159,0.9461519678910983,0.9407419842202451,0.9385138950356342,0.940421505638897,0.9355075007248921,0.9409403757229845,0.9337372380850643,0.9419018114670289,0.9419781158911594,0.8013338013338013,0.9414897675767241,0.9447555969295099,0.9409556366078106,0.9386817647687212,0.9410166801471148,0.9366368062020236,0.9407114624505929,0.934607108520152,0.9429853342896821,0.9427564210172904,0.8024020632716284,0.9428479863262471,0.9426801165931601,0.9409861583774627
32,0.9538856069972982,0.9488177557967364,0.9361175985712322,0.952450733464609,0.939735311627055,0.9351253987879898,0.9220283616491886,0.7780830700187755,0.9356749248217857,0.9426966463647326,0.9508326845873212,0.9569766909373999,0.9510692860740945,0.9435667292515761,0.9548930713925905,0.9467265039459022,0.9408648929187465,0.9269893605654013,0.7810138755323532,0.9411854497717941,0.9489246080810856,0.9473676176519973,0.9572209247301979,0.9521607058356613,0.9426508525285829,0.9557478896673842,0.9467112393338523,0.9405901299018485,0.9263177176352063,0.7818839584191968,0.9406359237379983,0.9501457770450764,0.9478255560134939,0.9573735708506969,0.9532292286791532,0.9421013264947872,0.9561295049686312,0.9463906824808048,0.9396589885668055,0.9253560470760636,0.7811512570408022,0.9400558684801026,0.9457190395506098,0.9477034391170949,0.9564576941277038,0.9493978110546322,0.944497870586619,0.954419868419044,0.9463601532567049,0.941597594297141,0.9275083573750973,0.782509807513242,0.9420402680465876,0.9492146357100334,0.9470623254109997
33,0.9527784147366811,0.9582205916074293,0.9523198043262249,0.9527478407093174,0.9509286860811741,0.9549644576931897,0.9506076587938547,0.7854620499885347,0.954903309638462,0.9599327371397999,0.9549491706795078,0.9574333104028129,0.9550256057479172,0.9520904991209966,0.9568753344034242,0.9508063899717191,0.9545669953374608,0.9501184743560346,0.7869601773293587,0.9547198654742797,0.9557135213636017,0.9558358174730567,0.9573110142933577,0.956416723992968,0.9523350913399069,0.956905908430788,0.9514025835053123,0.9552243369257816,0.9503936406023085,0.7868378812199037,0.9551173278300084,0.9567148207597646,0.9562638538561492,0.9572040051975846,0.9563326454177176,0.9523045173125431,0.9571199266223344,0.9514484445463578,0.9550103187342354,0.9505312237254452,0.7877092409997706,0.9548574485974164,0.9584116792784528,0.9565084460750591,0.9572422227317894,0.9563555759382404,0.9523962393946344,0.9572575097454712,0.9514484445463578,0.9549797447068715,0.9509898341359015,0.7887334709164566,0.9550256057479171,0.9597492929756172,0.9563555759382405
34,0.9444198574633357,0.9432295084468998,0.9414287240374196,0.9449845102019016,0.9391243304286784,0.9390022433500693,0.9380560684908511,0.8372884459840981,0.9390175042348955,0.9313565400521923,0.9546446502968242,0.9460451416973157,0.9433668564103346,0.9421765073938987,0.9464190333755551,0.9394600698948524,0.9411540281105498,0.9383155035328947,0.8389366215453171,0.9411387672257236,0.9464342942603813,0.9531948662383444,0.9459840981580112,0.9433821172951609,0.9417949852732461,0.9466479466479466,0.9397652875913746,0.9410929845712455,0.9383765470721992,0.8390281868542738,0.9410624628015933,0.9443740748088574,0.9536221710134754,0.9462740549697073,0.9433668564103347,0.9418560288125506,0.9465869031086422,0.9393379828162436,0.9408182886443756,0.9381323729149815,0.8392876218963176,0.9409556366078105,0.9481129915912524,0.9531643444686922,0.9459306850611198,0.9443435530392051,0.9417186808491156,0.946861599035512,0.938925938925939,0.9410472019167672,0.9384223297266776,0.839501274283883,0.9410014192622889,0.9480824698216003,0.9536832145527797
35,0.934607108520152,0.9511117554595816,0.9337677598547164,0.9360874143482839,0.9314786271308011,0.9372167198254154,0.9373845895585026,0.8242098676881287,0.9370793718619805,0.941901811467029,0.9341798037450212,0.9413982022677676,0.9507683855509943,0.9403299403299403,0.9406198971416363,0.9360568925786316,0.9412303325346804,0.939841592015505,0.8319013536404842,0.9411998107650282,0.945198162589467,0.9372167198254155,0.9410166801471147,0.949700123613167,0.9402078532513314,0.9405130709478535,0.9357669357669357,0.9410319410319411,0.9397195049368963,0.8319471362949623,0.941031941031941,0.9474109908892516,0.9374608939826332,0.9406198971416363,0.9491812535290796,0.9396584613975918,0.9405741144871579,0.9359805881545012,0.9404825491782013,0.9394142872403742,0.8319318754101362,0.9404978100630274,0.9486776443298182,0.9370946327468067,0.9410929845712455,0.9586353716788499,0.9408488104140277,0.9403299403299403,0.9365299800082408,0.9416576373098112,0.940131548827201,0.8323591801852671,0.9415813328856807,0.9438246829551178,0.9370335892075023
36,0.9428342490842491,0.9509310134310134,0.9355769230769231,0.9429181929181929,0.9338827838827838,0.9358058608058608,0.9323565323565324,0.7846306471306471,0.9357905982905983,0.9312576312576313,0.9533424908424909,0.9523351648351649,0.953525641025641,0.9400641025641026,0.9488247863247863,0.9400030525030525,0.9407203907203908,0.9371184371184371,0.7891025641025642,0.9406440781440781,0.9353479853479852,0.9523504273504273,0.9538461538461538,0.9534951159951159,0.9401709401709402,0.9497405372405372,0.93998778998779,0.9408272283272283,0.9372100122100122,0.7892857142857144,0.9406898656898657,0.9341269841269841,0.9526404151404151,0.9538461538461538,0.9534951159951159,0.9401709401709402,0.9497405372405372,0.93998778998779,0.9408272283272283,0.9372100122100122,0.7892857142857144,0.9406898656898657,0.9341269841269841,0.9526404151404151,0.9538461538461538,0.9534951159951159,0.9401709401709402,0.9497405372405372,0.93998778998779,0.9408272283272283,0.9372100122100122,0.7892857142857144,0.9406898656898657,0.9341269841269841,0.9526404151404151
37,0.943127599706386,0.9511713971127967,0.9233239540004893,0.9430511377538536,0.931214827501835,0.9327899437240029,0.9287833374113041,0.791044776119403,0.9325299730853925,0.9543980915096648,0.9495045265475898,0.9460713848788843,0.9537022877416198,0.9346862001468069,0.9507432101786151,0.938356373868363,0.9417206997797896,0.9366589185221433,0.7983086616099828,0.9418736236848544,0.955606190359677,0.9534805480792757,0.9462243087839491,0.9536869953511132,0.9346709077563004,0.9508196721311476,0.9380505260582334,0.941384267188647,0.9368730119892343,0.7983086616099828,0.9416595302177636,0.9566843038903843,0.9535723024223145,0.9464231098605334,0.953740518717886,0.9342580132126255,0.9507585025691216,0.9375152923905065,0.9413995595791534,0.9362307315879618,0.7987521409346708,0.9414454367506727,0.9556214827501835,0.953740518717886,0.9451614876437484,0.9518060313188157,0.9339521654024958,0.9508196721311474,0.9378976021531686,0.9411548813310495,0.9358790066063126,0.7968405921213604,0.9411854661120624,0.9552850501590409,0.952792390506484
38,0.9617368742368742,0.9454670329670329,0.9463369963369963,0.9577380952380953,0.9442918192918194,0.9397588522588521,0.9376221001221001,0.8244505494505496,0.9396825396825397,0.9456272893772892,0.95006105006105,0.9624694749694749,0.9468559218559219,0.9474816849816851,0.9532051282051281,0.945764652014652,0.9425518925518925,0.9382020757020756,0.8383394383394384,0.9427960927960928,0.9470161782661783,0.948076923076923,0.9616834554334555,0.9475961538461538,0.9481837606837608,0.9526556776556776,0.9457341269841271,0.9424908424908426,0.9376373626373626,0.837881562881563,0.9429868742368741,0.9425747863247863,0.947893772893773,0.9615308302808302,0.9466727716727718,0.9478021978021979,0.9527167277167277,0.9452762515262515,0.9423840048840049,0.9377136752136752,0.8371184371184371,0.9428418803418803,0.9424221611721612,0.9480311355311355,0.9615003052503052,0.9464438339438339,0.9476037851037852,0.9523809523809523,0.9448336385836386,0.9422771672771673,0.9377899877899878,0.8393009768009768,0.9425518925518926,0.9430860805860806,0.9478327228327229
39,0.9588311589227131,0.9573815518425269,0.9474326695658808,0.952697032120241,0.945967803463798,0.9433890287632563,0.9355153734645609,0.765316243228809,0.9439230945296407,0.9420614938582437,0.9523918516823071,0.955367360952163,0.9581902800030517,0.9516594186312658,0.9521171892881666,0.9479972533760587,0.9489127946898603,0.9407797360189212,0.7709925993743801,0.949279011215381,0.9436789501792935,0.9486533913176165,0.955085069047074,0.9588693064774548,0.9512016479743648,0.9519035629816128,0.9460746166170748,0.9482719157701992,0.9398489356832227,0.7698176546883344,0.9487449454489967,0.9452277409018082,0.9473868925001907,0.9552834363317311,0.9587930113679715,0.950988021667811,0.9525902189669642,0.9446097505149921,0.9482413977264057,0.9395742732890822,0.7678034637979705,0.9487449454489968,0.9524986648355841,0.9470817120622568,0.9577859159227893,0.9578393224994278,0.951247425040055,0.9535820553902494,0.9484245059891661,0.9476615548943312,0.9398489356832227,0.7713130388342108,0.9479819943541619,0.9523918516823071,0.948928053711757
40,0.9481703595190135,0.9441189037416835,0.926707562717451,0.9425776719770494,0.9257614600500518,0.9273026918146858,0.919718610755051,0.7654733565281084,0.9272263932124762,0.9250900323506073,0.9367179393273516,0.9532594762863945,0.9481245803576878,0.9368857962522127,0.9435085149240066,0.9344595007019472,0.9360312519074652,0.926890679362754,0.7809161936153328,0.9362143685527682,0.9397698834157358,0.9443477995483123,0.9542055789537935,0.9481550997985717,0.9366569004455838,0.9442562412256607,0.9339406702069218,0.9356650186168589,0.9266617835561253,0.7806567783678202,0.93583287554172,0.9371299517792834,0.9449734480864311,0.9542055789537935,0.9481550997985717,0.9366569004455838,0.9442562412256607,0.9339406702069218,0.9356650186168589,0.9266617835561253,0.7806567783678202,0.93583287554172,0.9371299517792834,0.9449734480864311,0.954709149728377,0.948109320637246,0.9365653421229323,0.945553317463224,0.9338033327229447,0.9355887200146493,0.9264481474699384,0.7801989867545627,0.9358328755417201,0.938579625221266,0.9447445522798023
41,0.9375763685239492,0.9523154936461389,0.9340481427174976,0.9319250977517106,0.9301838954056697,0.9280455767350928,0.9232190860215054,0.7683895405669598,0.9280150293255133,0.931436339198436,0.9264571114369502,0.9370570625610949,0.9488559995112413,0.9339412267839687,0.9330553519061585,0.9318792766373413,0.9301228005865103,0.9248075513196481,0.7734604105571847,0.9304893695014663,0.9293285679374389,0.9269916911045943,0.9369806940371458,0.9487032624633431,0.9349645650048876,0.9328109726295211,0.9328567937438905,0.9316043499511242,0.9259836265884652,0.7733382209188661,0.9318945503421309,0.9276637341153471,0.926655669599218,0.9364461143695014,0.9469315127077224,0.9346896383186706,0.9322305718475075,0.9312225073313782,0.9293591153470186,0.9236772971652004,0.7713068181818182,0.9293896627565984,0.9329789833822093,0.9261058162267839,0.9391648338220919,0.9525293255131965,0.9361864613880744,0.9351936705767352,0.9333455522971652,0.9325818670576735,0.9269305962854351,0.7733382209188662,0.9325665933528837,0.9328873411534703,0.9291147360703813
42,0.9424924030723656,0.9536396536717212,0.9324446073266448,0.9428130774046758,0.9339105471314918,0.9280620581184053,0.9202895231114572,0.6986577488661873,0.9284285430696169,0.9525401988180859,0.9485852153862598,0.947836975277536,0.9548001893505581,0.9401560615083909,0.9469513033121078,0.9421106479148534,0.9373158031365004,0.9281384091499076,0.7032693511689343,0.9375143158184067,0.9440499641150152,0.9508299357124316,0.9485317696642079,0.9555636996655824,0.941789973582543,0.9478369752775361,0.941851054407745,0.9396521447004749,0.9289019194649318,0.7014980072380776,0.9399880892390856,0.9474704903263244,0.9513491227266481,0.9482569059507994,0.9560370760608975,0.9413165971872279,0.9473177882633194,0.941759433169942,0.9397743063508789,0.9287339471956266,0.7010246308427627,0.9401407913020906,0.946645899186098,0.9505550719990227,0.948180554919297,0.9576251775161482,0.9421564585337547,0.9468444118680043,0.9431948325621878,0.9379418815948204,0.9284590834822178,0.703635836120146,0.9382930963397315,0.9458823888710737,0.9509215569502343
43,0.9524965273007587,0.948894078856986,0.9514890629054663,0.9468486208423014,0.9507105676909222,0.9518554135946635,0.9503900108378746,0.8049793164506724,0.9517790905344141,0.9520691181633619,0.9582512860435654,0.9511074476042192,0.9502373647173757,0.9545419853154432,0.9529544656622552,0.9544656622551937,0.9545267207033932,0.9527407610935568,0.8062462792508128,0.9546335729877424,0.9561295049686312,0.9572896154844224,0.9517180320862145,0.9503442170017251,0.9548014837202913,0.9534887270840011,0.9542366930744455,0.954038253117797,0.9525881149730581,0.8057425470531666,0.9540535177298468,0.9554578620384363,0.9570301170795743,0.9516417090259651,0.9504205400619743,0.9546946314359421,0.9533055517394026,0.9539466654454978,0.9537634901008991,0.9523896750164096,0.8060325746821145,0.9537940193249989,0.9570453816916242,0.9568316771229259,0.9514585336813665,0.952084382775412,0.9547251606600418,0.9533055517394026,0.9543740745828945,0.9542366930744456,0.9526491734212574,0.8071926851979058,0.9543435453587947,0.9579917876387172,0.957091175527774
44,0.9621767834219694,0.9626123234916559,0.9545968579986552,0.9594260040344765,0.9507152026407482,0.9492481203007519,0.9435478941255578,0.7623937893514273,0.9492634024084602,0.9530992114432423,0.9548719359374045,0.9619322696986368,0.9625741182223851,0.9554526560303197,0.958310410171771,0.9534048535974081,0.9524420808117856,0.9477963200684639,0.7688275566966196,0.9527477229659514,0.9551240907145913,0.9535118283513662,0.9625129897915521,0.9600525704505165,0.9548719359374045,0.9584785133565621,0.9529158261507428,0.9516321291032459,0.9468946757136745,0.7707225380524483,0.9519683354728284,0.9573552784400023,0.9551317317684455,0.9628491961611346,0.9638425331621737,0.9558347087230271,0.9588452839415612,0.9540619842288649,0.9524267987040773,0.9480255516840882,0.771074026529739,0.952625466104285,0.9580735375022924,0.9556360413228192,0.962360168714469,0.9617947307292622,0.9548108075065714,0.9588911302646862,0.9533742893819915,0.9518766428265786,0.9467877009597163,0.7706002811907819,0.9520141817959533,0.9535347515129287,0.9551470138761539
45,0.9395132372014953,0.9476386663614862,0.9376821545738919,0.9364919508659495,0.9375600823987182,0.939482719157702,0.9348897535667964,0.8236514839398795,0.9394064240482185,0.9396047913328756,0.9403982604715037,0.9382772564278631,0.9484397650110628,0.93505760280766,0.9392538338292515,0.9357900358587016,0.94018463416495,0.9347829404135195,0.8324559395742732,0.9400167849240864,0.9455863279163805,0.9436179140917067,0.9382925154497597,0.9492256046387426,0.9350270847638666,0.939375906004425,0.9359273670557718,0.9402609292744335,0.934813458457313,0.8331578545815214,0.9399252307927063,0.943144884412909,0.9441672388799878,0.9382619974059663,0.9487830930037384,0.9349202716105898,0.939330128938735,0.9358358129243916,0.9399252307927062,0.9348744945448997,0.8333714808880751,0.9397573815518425,0.9402304112306401,0.9439841306172274,0.9384908827344167,0.9494010833905546,0.9360036621652553,0.9393148699168383,0.9362935835812924,0.9409628442816815,0.9359426260776684,0.8329137102311741,0.9407186999313345,0.9442282749675746,0.9438773174639506
46,0.9369472925958281,0.941552868331111,0.9263107882354744,0.9416218370193267,0.9314451239137431,0.9301270556500683,0.9296672643952979,0.8360537649240579,0.9299278127730011,0.9235673670820114,0.9433537174122948,0.9412540040155102,0.9464879611323126,0.9354299814550862,0.9449936395543089,0.9386485202384784,0.9374530629760756,0.9338360384385489,0.8429353073704537,0.9376829586034606,0.9305561941545205,0.9471853112020475,0.9416371633944856,0.9463346973807225,0.9329164559290082,0.945070271430104,0.9374837157263937,0.9360277100862875,0.9331310251812344,0.8423529051144114,0.9359204254601745,0.9369166398455101,0.946265728692507,0.9417137952702805,0.9455760418103515,0.932671233926464,0.9453308198078072,0.9375756739773476,0.9359357518353334,0.9330390669302804,0.8409582049749414,0.9360123837111285,0.9329011295538493,0.9458365901880545,0.9418670590218708,0.9467025303845388,0.9355219397060401,0.9448403758027188,0.93939951262127,0.9372384937238493,0.9338053856882308,0.8429199809952947,0.9373917574754395,0.9422502184008461,0.9472772694530016
