magic,baseline_probe,-kpca,-gmm_score,-hist,-scaler,-gmm_stratify,-repeat,-gmm,-transductive,minimal,minimal_diag,minimal_-transductive,minimal_-gmm_stratify,minimal_reg0.05,minimal_reg0.3,minimal_reg0.5,raw_qda,raw_qda_reg0.5,gmm_bayes_k1,gmm_bayes_k2,gmm_bayes_k3,minimal_k3_s1,minimal_k3_s2,minimal_k4_s1,minimal_k4_s2,minimal_k5_s2,minimal_k5_s3,minimal_k5_s4,minimal_k6_s1,minimal_k6_s2,minimal_k7_s1,minimal_k7_s2,baseline_final,baseline_qda_avg4
91,0.9270428015564203,0.9311866172370475,0.9270964183951714,0.9266368454915898,0.9206777168418151,0.9274257789760715,0.9288121572352095,0.9320904439474248,0.9265449309108734,0.9355908575630381,0.926407059039799,0.9257942951683569,0.9339746928521095,0.9338521400778209,0.937252979564325,0.9365483011121665,0.9352002205949937,0.9270045038144552,0.9349551150464168,0.9349397959496307,0.9307730016238243,0.9339900119488956,0.9423389196972946,0.9427831735040901,0.9371304267900366,0.9422316860197922,0.9398265878243818,0.9286283280737768,0.9337755445938908,0.9396733968565213,0.9374751064677227,0.9404776494377892,0.9410980728576243,0.9471184778945434
92,0.9238692547152536,0.9053592138192028,0.9237013977903925,0.9235793200268572,0.9172312763230178,0.9252731489959104,0.920672343282671,0.9009033754501619,0.9016968809131416,0.9069004455838369,0.8984770798998962,0.9004150643960203,0.9121955685771836,0.9064579136910211,0.9069309650247207,0.9060306415186474,0.9057559665506928,0.9024293474943539,0.9054202527009706,0.9070377830678142,0.8850485259110052,0.9168497833119698,0.9067325886589757,0.9221143868644327,0.9252578892754685,0.9170710492583777,0.9099752792528841,0.9150643960202649,0.9126915094915461,0.9102041750595129,0.9154687786119758,0.9140267350302143,0.9059390831959959,0.9215497772080814
93,0.952763535372032,0.9519089910272844,0.9532823658670573,0.9531755478239639,0.9440273454190319,0.9437297808704145,0.9536867484587682,0.9307361289141183,0.9287371055362265,0.9553805774278213,0.9332845022279193,0.9346578770676922,0.9485289629493987,0.954907526094122,0.9553805774278217,0.9545260330830739,0.9340780076908991,0.9307361289141183,0.9338796313251541,0.9369926142953062,0.942631080998596,0.9411585179759507,0.9441341634621254,0.9474302630775804,0.9435848135262163,0.9509399987792224,0.946163706280901,0.9523210034792162,0.9502990905206616,0.9479490935726058,0.9520234389305988,0.9531831776841848,0.952786424952695,0.9470869193676373
94,0.9329212454212453,0.9346764346764347,0.9344093406593407,0.9333485958485959,0.9307234432234434,0.9336462148962149,0.9352411477411476,0.9407356532356532,0.9317765567765568,0.9379960317460317,0.9403083028083028,0.926510989010989,0.9409874847374847,0.9358898046398046,0.9422466422466423,0.9444749694749696,0.936523199023199,0.9394841269841269,0.9362332112332112,0.9260836385836386,0.9114926739926741,0.9346611721611722,0.9335927960927961,0.9450854700854701,0.9448412698412699,0.9341880341880342,0.942208485958486,0.938240231990232,0.9434676434676434,0.9365537240537241,0.9362026862026862,0.9469322344322344,0.9391788766788767,0.9444368131868133
95,0.9526817730983445,0.9488212405584803,0.9528267338063631,0.9528114747844664,0.9468680857557031,0.9532005798428319,0.9542153047989624,0.9519188220035095,0.9405966277561608,0.9497520408941786,0.9503929198138399,0.9474784466315709,0.9528267338063631,0.9494544899671931,0.9533226520180057,0.9551079575799192,0.9505302510109103,0.9494926375219348,0.9506065461203936,0.9455405508506904,0.9537346456092164,0.959334706645304,0.9472571908140689,0.9528648813611047,0.9529411764705882,0.9513618677042801,0.9485999847409781,0.9544670786602579,0.950942244602121,0.9464408331425955,0.9463950560769054,0.94614328221561,0.9532768749523155,0.9559319447623407
96,0.9341802090486,0.9301060502021821,0.9343633173113604,0.9345769436179141,0.9260547798886092,0.9369192034790569,0.9379720759899289,0.9318532082093538,0.9303578240634774,0.9338979171435111,0.9345845731288625,0.9347371633478294,0.9345693141069659,0.9331578545815212,0.9355916685740444,0.936964980544747,0.9334096284428167,0.9283894102388036,0.9336232547493706,0.929579613946746,0.92475776302739,0.9407949950408179,0.9346761272602426,0.9429694056610971,0.9468375677119096,0.9328755626764323,0.9483710994125276,0.944983596551461,0.93496604867628,0.9371938658731974,0.9421301594567788,0.9381551842526894,0.9466392004272526,0.9451132982375829
97,0.930455966170252,0.9199454556597412,0.9312909848624134,0.9305019305019305,0.9193172764601336,0.9363623827909542,0.9312603419746277,0.9198994913280628,0.910737267880125,0.9201905987620274,0.9044248329962615,0.9056045841760129,0.922856529999387,0.9198918306061162,0.9199760985475272,0.9191947049089906,0.9170343813200957,0.9072746215603357,0.9174480603052031,0.9151498437212724,0.9121315192743764,0.9202059202059203,0.9231323159894589,0.9251087822516395,0.9245725317153888,0.9266026230311945,0.9266715695287124,0.9253769075197646,0.9256909971195686,0.9299426977998407,0.9259897652754795,0.9313599313599314,0.9276368204939633,0.9322332536618251
98,0.9559463296240326,0.9560684465204315,0.9560226526842821,0.9559768588481323,0.9465738578254035,0.9547098960479918,0.954038253117797,0.9383157027064157,0.9242875242325718,0.9545572499274932,0.9306833966814734,0.9260582192303582,0.9546488375997925,0.9555799789348354,0.9539771946695974,0.9528476133779061,0.9301643998717772,0.9252034009555649,0.9303475752163759,0.930057547587428,0.9184564424295156,0.9436583169238754,0.9415670650730412,0.9561066080505565,0.9546259406817175,0.9541527377081711,0.9552594220817878,0.938933919494436,0.9490467249774848,0.9461006548518569,0.9482224359267909,0.9506113477125979,0.9444062829143198,0.946604387049503
99,0.9158477783203125,0.9174575805664062,0.916351318359375,0.916656494140625,0.9142913818359375,0.9132308959960938,0.9159469604492188,0.905914306640625,0.89752197265625,0.918121337890625,0.9051055908203125,0.908111572265625,0.9159393310546875,0.9177322387695312,0.9197540283203125,0.92083740234375,0.9088897705078125,0.9066314697265625,0.908599853515625,0.912841796875,0.9096832275390625,0.9331512451171875,0.9193572998046875,0.9306869506835938,0.9189529418945312,0.9369430541992188,0.9386367797851562,0.9229507446289062,0.9297561645507812,0.9276580810546875,0.9315261840820312,0.9316558837890625,0.9341888427734375,0.92572021484375
100,0.9460680330245548,0.9384681123811558,0.945327880110489,0.9460451416973157,0.935934805500023,0.9449310971050102,0.9434431608344651,0.923253010209532,0.9159430463778289,0.9366520670868496,0.9175149175149174,0.9240770979901415,0.9418636592549635,0.9368046759351106,0.9384528514963296,0.9397042440520701,0.925359012315534,0.92357348879088,0.9250690555038381,0.9244509896683809,0.9047644482427092,0.9299220168785386,0.9344239779022389,0.9356143269186746,0.9373769591160895,0.9424054206662903,0.9377661116791551,0.9415126589039632,0.9462969462969463,0.9280220367176889,0.9439086178216614,0.9271903184946665,0.9490439055656448,0.9460375112549024
101,0.9521800173974088,0.9514398644833427,0.9513711905016252,0.9511651685564729,0.9475025561982083,0.9481664046881438,0.9594976116715247,0.9562623040883911,0.9479756436278176,0.9559494559494559,0.9549346071085203,0.9438857264944222,0.9564835869183697,0.9546599111816502,0.9574831748744792,0.9565217391304347,0.9583225235399148,0.9543852152547805,0.9583072626550887,0.9506920811268637,0.9449997710867275,0.9543699543699542,0.9578646969951317,0.956239412761152,0.9516764081981473,0.9523249958032566,0.9612449829841134,0.950737863781342,0.9519129519129519,0.9540189540189541,0.9526225830573657,0.9620461794374837,0.9541868237520411,0.9515466906771255
102,0.9428750880848065,0.9360734091117987,0.9432657250528509,0.9429210453751647,0.9308955543981128,0.9395508440822329,0.940447011244217,0.9294861974937957,0.9249977021354822,0.9377891479518368,0.931538956463127,0.9267134409755201,0.9368240448543154,0.93729127730629,0.9416648794387084,0.94328870369803,0.9285057752994885,0.928107478783051,0.9282759888476976,0.9310717240111522,0.9287432212996721,0.9415576457612059,0.9412819020190569,0.9359508563375103,0.9409908391801219,0.9408223291154753,0.9385551027911394,0.9387848892429302,0.9417797726646038,0.9349474554980239,0.9392444621465119,0.9430435981494532,0.9423389196972948,0.9423542387940808
103,0.9358541628656571,0.9314753998662044,0.9345010034665207,0.9364699264124551,0.9224289971416407,0.9387353281031441,0.9417381256461717,0.9236149121206592,0.9190080885483185,0.9340904944353221,0.9228090980964543,0.9240406251900505,0.9440491394514382,0.933672383385027,0.9337408015568934,0.9330110077236513,0.9278416347381865,0.9228395061728395,0.9278112266618014,0.9288451012588944,0.9222617527215228,0.9410539439275072,0.9343945751991728,0.9369640576537127,0.947394027853798,0.9448701575138357,0.9423766952502585,0.939624764337408,0.933953658091589,0.9413732287295505,0.9429088365869975,0.934424983275558,0.9333302925256949,0.9341285045308034
104,0.949584191653315,0.9594720378423742,0.95053025101091,0.9505836575875486,0.9491874570840009,0.9459525444419012,0.9574578469520103,0.9568627450980393,0.9440451667048142,0.961417563134203,0.9539940489814602,0.9529259174486915,0.9607995727473868,0.9604638742656595,0.9642938887617303,0.9647669184405279,0.9566033417257953,0.9530785076676584,0.9566491187914854,0.952346074616617,0.9448538948653392,0.9578393224994277,0.9578698405432211,0.9603723201342794,0.9571374074921797,0.9579385061417562,0.9645685511558709,0.9595712214847029,0.9614633401998932,0.9568398565651942,0.9566720073243304,0.9594567788204776,0.9656061646448463,0.9635919737544822
105,0.9521984732824427,0.9541679389312978,0.9526412213740457,0.9527022900763358,0.9437404580152673,0.9489160305343511,0.9509465648854962,0.9327022900763358,0.9329007633587787,0.9573664122137404,0.9458625954198473,0.942030534351145,0.9567404580152672,0.9557709923664122,0.9585038167938932,0.9583511450381679,0.9518320610687023,0.9499389312977099,0.9516946564885496,0.9506870229007632,0.941206106870229,0.9521526717557252,0.9469312977099236,0.9562900763358778,0.9609770992366412,0.9605496183206106,0.9578778625954198,0.9495572519083969,0.9570000000000001,0.9547786259541986,0.9606717557251908,0.9547404580152672,0.959206106870229,0.9568625954198473
106,0.9368203201368525,0.9189653592375366,0.9362933773216031,0.9371639784946236,0.9309628543499512,0.9338495845552297,0.9366446725317693,0.9198130498533725,0.9181940371456501,0.9190188172043011,0.9154753176930597,0.9110001221896382,0.9221804740957966,0.9184536901270772,0.921783357771261,0.9250213831867058,0.9174914467253177,0.9168804985337244,0.9173234359726294,0.9227456011730205,0.916269550342131,0.9252963098729227,0.919202101661779,0.9202025293255133,0.9163841031280547,0.926747311827957,0.9234634652981428,0.9297562316715543,0.9226157746823068,0.9278852028347995,0.9210043988269796,0.9244027981427175,0.9448771994134898,0.93934811827957
107,0.9460288395513847,0.9279468986037995,0.9452277409018083,0.9460440985732815,0.9390554665445945,0.9492561226825361,0.9460364690623331,0.9360952162966354,0.929274433508812,0.9304646372167544,0.9352864881361104,0.9401541161211565,0.9379186694132906,0.9290989547570001,0.9317311360341802,0.93159380483711,0.9432059205004959,0.9369497215228504,0.943251697566186,0.9474937056534677,0.9422598611429007,0.9398947127489128,0.944411383230335,0.9387655451285573,0.9334477759975585,0.9483482108796826,0.9420386053253986,0.9489890897993439,0.942328526741436,0.9481498435950256,0.9343404287785153,0.9530327306019684,0.9446707866025787,0.9450980392156862
108,0.9463677855627299,0.9452153073529637,0.9467265039459023,0.9460166994855826,0.9373387675352232,0.9476423806688954,0.9463983147868297,0.9415518004609912,0.933904229823999,0.9442536367938208,0.9356901894338356,0.9430019386057303,0.9463143594205553,0.9428492924852315,0.9457190395506098,0.9449252797240159,0.9425592648562837,0.9374456198195724,0.9425287356321839,0.9388194349040618,0.9275083573750974,0.944223107569721,0.9403916899452001,0.9496267802353804,0.9516569736380149,0.9513745783150921,0.9516188121078902,0.9506113477125979,0.9461006548518569,0.9421623849429867,0.9487719619605868,0.9530765825586542,0.9453526888614127,0.9458258918349588
109,0.9591598510742188,0.953460693359375,0.9590606689453125,0.9592971801757812,0.95220947265625,0.9585418701171875,0.9569244384765625,0.9366455078125,0.9371490478515625,0.9524078369140625,0.9259033203125,0.9261322021484375,0.95245361328125,0.9539337158203125,0.9493560791015625,0.9476776123046875,0.9343719482421875,0.92340087890625,0.9347076416015625,0.941802978515625,0.923675537109375,0.943359375,0.9444427490234375,0.9517364501953125,0.9387969970703125,0.932342529296875,0.9435043334960938,0.9437637329101562,0.9458465576171875,0.939056396484375,0.939544677734375,0.9469451904296875,0.94598388671875,0.9450912475585938
110,0.9347889173998045,0.9325054985337242,0.9343994379276637,0.9324825879765397,0.9246548142717497,0.9332462732160312,0.9414406158357772,0.9264418377321603,0.9206683773216031,0.9369730571847508,0.9144825268817205,0.9172317937438905,0.9404478250244379,0.9349111070381233,0.938599706744868,0.9387677174975562,0.9188202590420332,0.9154294965786901,0.9187438905180841,0.9101295210166177,0.9031036168132942,0.9347965542521994,0.9281983137829912,0.9382636852394918,0.9307337487781037,0.9411809628543499,0.9404860092864126,0.9401728983382208,0.9386760752688171,0.9410816837732161,0.937782563538612,0.9413489736070381,0.9387371700879765,0.943746945259042
111,0.956059634987487,0.9536104498565585,0.955281389244949,0.955662882255997,0.9491240920466336,0.9606604407007264,0.9589360922907891,0.9479185741317219,0.931560153817982,0.9550372337178783,0.9367026796069096,0.939357870963804,0.9571583348593053,0.9536180797167797,0.9534425929316975,0.9533815540499297,0.9451031557101873,0.9372215101019349,0.945164194591955,0.9388314106085576,0.9293627540743454,0.9549761948361106,0.9459500701947141,0.9565250564609655,0.9569141793322347,0.958020509064274,0.9570057376548863,0.9531145089421962,0.9565021668803028,0.959561740828908,0.9522065555759018,0.9544573643410853,0.9577916132576452,0.9499175975096136
112,0.9602182539682539,0.9502518315018315,0.9604471916971917,0.9602106227106227,0.9500457875457875,0.957699938949939,0.958531746031746,0.951098901098901,0.9437881562881564,0.9463598901098902,0.9464285714285715,0.9459859584859585,0.9554334554334555,0.947069597069597,0.9463522588522589,0.9471306471306471,0.9472069597069598,0.9423534798534798,0.9474969474969475,0.9507020757020757,0.9406746031746032,0.9527930402930403,0.9537240537240538,0.9613553113553113,0.9567460317460318,0.95503663003663,0.961584249084249,0.9512591575091575,0.9563721001221002,0.9555479242979245,0.9552655677655677,0.9584706959706959,0.9609432234432234,0.9606837606837607
113,0.933902520905817,0.9377632301776231,0.9342153451748764,0.9338338521638283,0.9351004089605078,0.9414866019654521,0.9370536531770738,0.9228773728865288,0.9279893792345725,0.9394341695660136,0.9204052981749373,0.9259445766953551,0.9388771897698833,0.938579625221266,0.9418909845571629,0.9443783189891961,0.9260666544588902,0.9268143807605446,0.9257919794909357,0.9205426356589148,0.9163233229567235,0.9295763901605323,0.9228926326069707,0.9316898614417384,0.9326741134102423,0.9324070683025086,0.9376258926936458,0.9296374290422998,0.9343908319599586,0.9284242812671671,0.9250137337483978,0.9372367698223768,0.9402581944698774,0.9436687419886469
114,0.953851084285867,0.9521113434156913,0.9539579104796496,0.954163932424802,0.9496390800738627,0.9531414531414532,0.9584675019457628,0.9585361759274803,0.9551177377264334,0.9587574587574588,0.9590397851267417,0.9517603430646909,0.9586201107940238,0.9567353915180002,0.9596349596349597,0.9590550460115677,0.9594518290170465,0.9537747798617363,0.959375524592916,0.9508141682054726,0.9497459062676454,0.963854594289377,0.9581088711523493,0.9620843316495491,0.9575365879713705,0.9555068902894991,0.9572695224869139,0.9627023974850062,0.9602301341431777,0.9628626367756803,0.9526988874814962,0.9595433943260031,0.9602301341431777,0.9627558105818975
115,0.9583485930537752,0.9574482695477019,0.9585774888604041,0.9583028138924494,0.9517182445217602,0.9584859305377524,0.960111090764817,0.9514740889946895,0.948284807422328,0.9569904779344444,0.9514130501129219,0.9519624000488311,0.958600378441067,0.9578450222791919,0.9607672587438199,0.96267472379906,0.955884148202405,0.9543581761582128,0.9556857718366598,0.9614692058841481,0.9510697064029787,0.9574940487090275,0.9549685649758897,0.9511002258438626,0.9580433986449368,0.956296160654337,0.9515427577366783,0.9492309100897272,0.9525498992858451,0.9493911371543674,0.9496047732405543,0.9516266861991088,0.9592870658609535,0.9602026490874687
116,0.9398339615730921,0.938491003708395,0.9399102659972225,0.9399560486517008,0.9279533627359715,0.9426343339386818,0.9430768995986387,0.9537442580920842,0.943412639064813,0.9418941810246158,0.9413524196132892,0.9430311169441604,0.9463274680665984,0.9410700932440063,0.9440230744578569,0.9447555969295099,0.951348299174386,0.9456254673645978,0.9514246035985168,0.9552550856898684,0.9442977703847268,0.9452439452439453,0.9481435133609046,0.9526759961542569,0.9566285653242175,0.9598943946770034,0.9600622644100906,0.9497611671524715,0.9577578708013491,0.9587650891998718,0.9545378241030417,0.9602148732583515,0.9439620309185526,0.9421612465090726
117,0.9556476225355551,0.9400674479643535,0.9559985961057192,0.9565632057620704,0.9457364341085271,0.9583638527742171,0.9560596349874869,0.9350851492400659,0.9288591832997619,0.9405939083195995,0.9313007385704695,0.9260513947384482,0.9425318928157237,0.9384117682964048,0.9424708539339559,0.9430202038698651,0.931972166269914,0.9270432765671732,0.9322621009583104,0.9229231520478545,0.9180095220655557,0.9367789782091193,0.9370994323383995,0.9493529878532626,0.9430049441494233,0.9586232680217298,0.9567158029664897,0.9591649880974181,0.9480101324543735,0.950405908563755,0.9507339925532565,0.9418452053958372,0.9519166208875053,0.9490783128853079
118,0.9511245939817368,0.9506113256113257,0.9513161120303979,0.9517297910155054,0.9380554023411166,0.9483667340810198,0.9540969540969542,0.9569160997732427,0.9480449837592696,0.9550851872280444,0.9499448428019857,0.9514003799718085,0.94858123429552,0.9518140589569161,0.956885456885457,0.9575596004167433,0.9545565974137402,0.9509254152111295,0.9546944904087761,0.9557057057057057,0.9489642703928418,0.9521204878347735,0.9519136483422197,0.951622540908255,0.9547710976282404,0.9515842372985229,0.9533155604584176,0.9593751915180486,0.941609977324263,0.9554682233253662,0.9558206165349022,0.9579273150701723,0.9555065269350984,0.9572991358705645
119,0.9449005126953125,0.9462738037109375,0.9452896118164062,0.9447402954101562,0.9337310791015625,0.945831298828125,0.9415817260742188,0.9376983642578125,0.93988037109375,0.9475631713867188,0.9412689208984375,0.9368438720703125,0.9475479125976562,0.9465713500976562,0.9520721435546875,0.9541015625,0.944915771484375,0.943511962890625,0.944549560546875,0.9453887939453125,0.9371490478515625,0.945404052734375,0.9503326416015625,0.9467926025390625,0.9499053955078125,0.9499282836914062,0.9373626708984375,0.9445419311523438,0.9429931640625,0.9451065063476562,0.9455642700195312,0.9456634521484375,0.952392578125,0.9515838623046875
120,0.9403769841269841,0.9421016483516483,0.940636446886447,0.9420253357753359,0.9369810744810745,0.9314789377289378,0.9378663003663004,0.9324175824175824,0.9271978021978022,0.9417277167277167,0.92742673992674,0.9195207570207571,0.9371871184371184,0.9419719169719171,0.9421092796092796,0.9425976800976801,0.9222680097680098,0.9186355311355312,0.92245115995116,0.9196733821733822,0.8932234432234433,0.9273504273504274,0.9317307692307693,0.9379044566544567,0.9262744200244201,0.9353021978021977,0.9308608058608058,0.9268696581196582,0.9352106227106227,0.9330357142857144,0.9382554945054945,0.9392017704517704,0.9518772893772894,0.9487026862026863
121,0.9481353759765625,0.941802978515625,0.9482192993164062,0.948333740234375,0.899566650390625,0.9520339965820312,0.9479827880859375,0.9433746337890625,0.9418182373046875,0.9443817138671875,0.9345703125,0.9448089599609375,0.9439315795898438,0.9437789916992188,0.9444580078125,0.9438018798828125,0.9467926025390625,0.9421539306640625,0.94708251953125,0.9456939697265625,0.9438629150390625,0.9456024169921875,0.94683837890625,0.9494476318359375,0.944000244140625,0.9460601806640625,0.9486541748046875,0.9413223266601562,0.9459075927734375,0.9417037963867188,0.9479446411132812,0.94635009765625,0.94287109375,0.9494476318359375
122,0.930511474609375,0.93389892578125,0.929290771484375,0.9306488037109375,0.9221954345703125,0.9327545166015625,0.9315567016601562,0.9249725341796875,0.913787841796875,0.9349517822265625,0.9235687255859375,0.919464111328125,0.937896728515625,0.9345169067382812,0.936981201171875,0.93756103515625,0.9226837158203125,0.9227752685546875,0.9224700927734375,0.9167938232421875,0.9011688232421875,0.931121826171875,0.9348907470703125,0.93438720703125,0.935791015625,0.9385604858398438,0.9392929077148438,0.9276580810546875,0.9329681396484375,0.9357070922851562,0.9384002685546875,0.9318923950195312,0.9376678466796875,0.93426513671875
123,0.9353713989257812,0.937652587890625,0.935211181640625,0.9352951049804688,0.9296112060546875,0.93756103515625,0.9332199096679688,0.9174041748046875,0.8993988037109375,0.93548583984375,0.9038848876953125,0.91497802734375,0.9357986450195312,0.9365310668945312,0.93414306640625,0.9321746826171875,0.9193267822265625,0.9131622314453125,0.9194793701171875,0.91448974609375,0.9156723022460938,0.928863525390625,0.9281463623046875,0.9375076293945312,0.9373626708984375,0.93157958984375,0.9390792846679688,0.939544677734375,0.9415969848632812,0.9367904663085938,0.935516357421875,0.9377059936523438,0.9428253173828125,0.9382476806640625
124,0.9597695887693598,0.9448538948653391,0.9595178149080644,0.9592278934920272,0.9459067673762112,0.9614251926451515,0.9634241245136187,0.9559319447623407,0.9505607690547037,0.9492713817044327,0.9469748989089799,0.9601739528496224,0.9556649118791485,0.9482566567483024,0.9533379110399024,0.953459983215076,0.9591973754482338,0.9575494010833905,0.9588921950102999,0.9482108796826123,0.9434195468070496,0.953963530937667,0.9554741741054399,0.9573662928206302,0.9572442206454567,0.9643778133821621,0.9588921950102998,0.952429999237049,0.9579232471198595,0.9639429312581064,0.9476234073395896,0.9608758678568703,0.9643854428931106,0.9699015793087663
125,0.9493324177920195,0.9537499046311132,0.9486457618066682,0.9495307850766765,0.9390402075226978,0.9519264515144579,0.9481651026169222,0.9341725795376516,0.9315480277714198,0.9539101243610285,0.9285877775234607,0.9196002136263066,0.9518806744487679,0.9549019607843138,0.9486686503395132,0.9464713511863889,0.930937666895552,0.9310749980926222,0.9311055161364156,0.9282368200198367,0.9119554436560617,0.9359426260776685,0.941695277332723,0.9446936751354238,0.9449912260624094,0.9432669565880827,0.9448691538872358,0.9559319447623408,0.9539177538719767,0.9360494392309452,0.955237659266041,0.9539177538719767,0.9524223697261005,0.9468528267338063
126,0.9415369352869353,0.9473748473748475,0.9417582417582417,0.942559523809524,0.9266025641025641,0.9387820512820513,0.9464590964590965,0.9426739926739927,0.932967032967033,0.9519307081807082,0.9392246642246642,0.9426892551892552,0.947184065934066,0.9497252747252748,0.953403540903541,0.9552197802197802,0.9408882783882785,0.9382631257631256,0.9407967032967033,0.9393772893772894,0.9286324786324787,0.9447954822954824,0.9435057997557998,0.9455128205128206,0.9450702075702077,0.9487026862026862,0.9517704517704518,0.9411782661782662,0.9432844932844933,0.9448107448107449,0.9495268620268621,0.9401098901098901,0.9463064713064714,0.941056166056166
127,0.9334122137404579,0.9295877862595419,0.9329007633587785,0.9333129770992367,0.9318167938931298,0.9346335877862595,0.9319770992366413,0.9298625954198474,0.9224580152671755,0.9337709923664123,0.9236641221374045,0.9303206106870229,0.9324732824427481,0.9319618320610686,0.934793893129771,0.9353587786259543,0.9307633587786259,0.9285801526717556,0.930732824427481,0.9239847328244275,0.9136335877862596,0.9334198473282442,0.937175572519084,0.9348625954198474,0.9354732824427481,0.9353435114503816,0.9342213740458015,0.9379923664122137,0.9304503816793893,0.9354503816793892,0.9325190839694656,0.9338702290076335,0.9396641221374046,0.9409236641221373
128,0.9387429301222404,0.9376938514869549,0.9381499726327313,0.9386060937785076,0.9307456060329623,0.9372073222647935,0.9345010034665207,0.9107979079243447,0.9016450769324333,0.9346834519248313,0.9120674451134221,0.9039712947758926,0.9339460560724928,0.9359453870948122,0.9365383445843217,0.9379523201362281,0.9074834275983701,0.8977832512315271,0.9077114881712584,0.9141503983458006,0.8933816821747856,0.9182630906768837,0.9194794137322873,0.9301374445052605,0.9307304019947698,0.9185519674025421,0.92777321656632,0.9197682904579455,0.92000395304993,0.933558353098583,0.9308292282430213,0.9222237426260415,0.9391382351152466,0.9409627196983519
129,0.9417963980463979,0.9449481074481073,0.941887973137973,0.9421016483516482,0.9379731379731379,0.9461309523809522,0.9444062881562881,0.9434065934065935,0.9293345543345544,0.9494047619047619,0.9393772893772894,0.9384462759462759,0.9531898656898656,0.9463980463980463,0.9543650793650794,0.9563339438339438,0.9433150183150183,0.935958485958486,0.9432692307692307,0.9438034188034187,0.9295329670329671,0.9514957264957264,0.9511294261294261,0.9576388888888889,0.9512667887667887,0.9536019536019535,0.9500839438339438,0.952907509157509,0.9544490231990232,0.9533653846153846,0.961431623931624,0.9514652014652013,0.9514194139194139,0.9550595238095237
130,0.92291259765625,0.926422119140625,0.9228668212890625,0.9232330322265625,0.91290283203125,0.9219284057617188,0.923370361328125,0.9176025390625,0.9197998046875,0.9250640869140625,0.9117584228515625,0.9097442626953125,0.9281234741210938,0.9248886108398438,0.9299468994140625,0.934356689453125,0.9141082763671875,0.91546630859375,0.913787841796875,0.9086456298828125,0.9077529907226562,0.91925048828125,0.9212493896484375,0.92352294921875,0.931396484375,0.9349441528320312,0.935150146484375,0.9333572387695312,0.9205322265625,0.9282608032226562,0.918365478515625,0.9258956909179688,0.923736572265625,0.9245452880859375
131,0.94873046875,0.952728271484375,0.9482269287109375,0.9505462646484375,0.952392578125,0.949615478515625,0.9472122192382812,0.938812255859375,0.93695068359375,0.9528045654296875,0.9374847412109375,0.9422760009765625,0.9511642456054688,0.951690673828125,0.95245361328125,0.951385498046875,0.9462127685546875,0.9447479248046875,0.9460601806640625,0.9340057373046875,0.9229888916015625,0.9463272094726562,0.9450454711914062,0.9440765380859375,0.952667236328125,0.9438400268554688,0.9451217651367188,0.9451522827148438,0.9427947998046875,0.9516754150390625,0.9488372802734375,0.9467315673828125,0.95599365234375,0.9482803344726562
132,0.9450465102140079,0.9414366488326849,0.944202942607004,0.947045233463035,0.9464372568093384,0.9502447106031128,0.9450389105058364,0.9242765077821011,0.9185463278210118,0.9407906736381324,0.9293987110894941,0.922832563229572,0.9423790126459145,0.941740637159533,0.9404790856031129,0.940190296692607,0.9335329523346303,0.9263436284046693,0.9339889348249026,0.9385639591439687,0.9256900535019456,0.9399623054474707,0.9379255836575876,0.9340497324902723,0.9356380714980544,0.9430553866731517,0.946680447470817,0.9427058000972762,0.9441117461089494,0.947448017996109,0.9475848127431906,0.9468476410505837,0.9384271643968871,0.9377583900778209
133,0.9605383629371911,0.957227003601294,0.960553622657633,0.9598516755173047,0.9515198681560155,0.9611792711957517,0.962079594701825,0.9519318806079473,0.9492919489714948,0.9571583348593055,0.9515656473173412,0.9538851248245133,0.9562885307941158,0.9580662882255997,0.9585088201184155,0.9592412866996277,0.9505890252090582,0.9514740889946897,0.9503906488433133,0.9482542879814442,0.9441723127632301,0.9539461637062809,0.9565937252029543,0.9598898248184093,0.9622779710675701,0.9576695354941097,0.9525193798449613,0.9598821949581884,0.9586461576023927,0.9582265152902399,0.9573719709454923,0.9522141854361228,0.9594091436244888,0.964391442348776
134,0.9159456778820478,0.9291065842679485,0.9153658350499733,0.9146105134660869,0.907866025787747,0.9248187991149768,0.919172961013199,0.9162279697871367,0.9155413138017854,0.9312581063553826,0.9177691309987029,0.908979934386206,0.9296864271000229,0.9302433813992523,0.9328908216983292,0.9332417792019532,0.9171587701228352,0.9169451438162814,0.9169756618600747,0.9072709239337758,0.8951400015259022,0.9199206530861371,0.9259327077134356,0.9230640115968566,0.9255207141222248,0.9228656443121996,0.9252231631952392,0.9250171663996337,0.929205767910277,0.9267490653849089,0.9222247653925384,0.9110551613641565,0.9292133974212253,0.9257648584725718
135,0.9499406952343299,0.9505109333657734,0.9500547428606185,0.9502144095374229,0.942793710653569,0.9503056476384538,0.9506173778169763,0.9301420273106048,0.9109972324442687,0.9498038380827833,0.921367963261458,0.9307198686171344,0.9495149174295185,0.9504120920896566,0.9497278063319241,0.9506553936924059,0.9312216781728051,0.9307350749673063,0.9310239956205713,0.928058757337064,0.9218393601167847,0.9411210121346674,0.9543277272589034,0.9486177427693805,0.951286457224537,0.9510583619719596,0.959239378364405,0.9506934095678354,0.9488534411970438,0.9419725677442901,0.950556552416289,0.9426264408016787,0.951552568352544,0.9497886317326114
