magic,full_ts_s2,full_ts_s3,full_ts_s4,full_ts_reg0.3_s1,lean_s1,lean_s2,lean_s3,lean_s4,baseline_final,baseline_qda_avg4
15,0.9522545204852368,0.9510490577553978,0.9521248187991149,0.9419546807049668,0.9404211490043488,0.9516136415655757,0.9487602044708934,0.9493553063248646,0.9585564965285724,0.9531700617990386
16,0.9394841724311696,0.9304823858170322,0.9299555636996656,0.9346664223433658,0.9352008795638829,0.9404920060470017,0.9316658268053202,0.9327729167621054,0.9419732160581491,0.9374532349932048
17,0.9436835493458345,0.9332429451236327,0.9373946747556454,0.9492370622299843,0.9488157612525661,0.9454606734687623,0.9348898489444496,0.9380917363728283,0.9434231087416123,0.9473909979471152
18,0.9341268024719616,0.9328145265888457,0.9286106660563058,0.935408560311284,0.9339589532310978,0.9358815899900816,0.9342488746471351,0.9317158770122835,0.9415274280918593,0.9487754634927901
19,0.9609561752988048,0.9596690162427215,0.9625344774747165,0.9666641127796507,0.9672540606803556,0.9607646337726019,0.9621513944223109,0.9622893043211769,0.9675911737664726,0.9640974563285319
20,0.93938583759835,0.9492857688488275,0.9504239553891987,0.9501871514781147,0.950026735925445,0.9401038881674433,0.9472767550225345,0.9512260331525476,0.9515239477503628,0.9519211672141163
21,0.9456244754711223,0.9440680552376592,0.9425497825589378,0.9413290608072021,0.9424811169604027,0.9439383535515373,0.9413977264057375,0.9432593270771342,0.9357289997711147,0.9454337376974136
22,0.9342332168419126,0.948044317609535,0.9433515955255085,0.9523326262456697,0.9528896485418225,0.9343247821508691,0.949829841134189,0.9428937689807255,0.9545073023333892,0.9507454942237551
23,0.9368259803921568,0.9314797794117646,0.9409620098039215,0.9339154411764705,0.9359911151960785,0.9390165441176471,0.9341911764705882,0.9409620098039216,0.9416207107843136,0.9386029411764705
24,0.935943603515625,0.9500350952148438,0.9512710571289062,0.939544677734375,0.9415359497070312,0.9384689331054688,0.9505615234375,0.953338623046875,0.93951416015625,0.9375457763671875
25,0.9497557997557998,0.9518543956043957,0.9580433455433455,0.9521901709401709,0.9553266178266179,0.95,0.9570512820512821,0.9592261904761905,0.9472069597069598,0.9471764346764346
26,0.9526333527375226,0.9477082631208065,0.9555056833849076,0.9505959128649775,0.9528784582860994,0.952166120285548,0.9461074175066638,0.9532690952541437,0.9547627071907839,0.9525720763503785
27,0.9501190185546875,0.9474029541015625,0.9566879272460938,0.9557876586914062,0.9575729370117188,0.9558181762695312,0.9476242065429688,0.9582672119140625,0.9610443115234375,0.9626922607421875
28,0.9398260471503777,0.9403906309605554,0.9467612726024262,0.9398641947051193,0.9384603646906232,0.9413366903181506,0.9392080567635614,0.9456702525368124,0.9418783855954832,0.9444266422522316
29,0.9131227588311589,0.9391317616540781,0.9373311970702677,0.9217288471808956,0.9262684061951628,0.9191424429694057,0.941390096894789,0.9381857022964828,0.9414816510261692,0.9384451056687266
30,0.9335317006179904,0.9284428168154422,0.9231937132829785,0.9163195239185168,0.9173113603418022,0.9329289692530709,0.9313191424429693,0.924910353246357,0.9277485313191425,0.9263447013046464
31,0.9522044180275132,0.9524035662857318,0.9585465240969393,0.9449584852477096,0.949891234412819,0.9545941971261375,0.95103250712338,0.9600937528723306,0.9526793100278808,0.9528631391893134
32,0.9369267630137196,0.9416118546553328,0.9334243899461291,0.9382010468966991,0.9383078730904819,0.9385291559204602,0.9419628550063334,0.9345079127687824,0.935064935064935,0.9386512429990691
33,0.9278367820301533,0.9281648660196545,0.9193142281633401,0.9285539888909236,0.9324681071842762,0.9323841787218459,0.9317737899041689,0.9201611426478667,0.9273026918146859,0.9305835317096991
34,0.9433198380566801,0.9461462073180047,0.9430219234588648,0.9464135665724543,0.9475211977694599,0.947505920097777,0.9486975784890384,0.9459475975861279,0.9505920097777099,0.9463753723932472
35,0.9448013795839884,0.9416118546553329,0.9545988676423459,0.9508141682054727,0.9522486913791259,0.9447174447174449,0.943412639064813,0.9557129122346514,0.9569643047903917,0.9562165214339127
36,0.9357718366599523,0.9433406579991455,0.9464231215284137,0.9459653299151559,0.946163706280901,0.9392129036196056,0.9457822132698528,0.950596655069279,0.9482390282610024,0.9524964902642984
37,0.9385444168052864,0.9431379431379432,0.9405130709478535,0.9297541471454513,0.9295557556427122,0.936842828147176,0.9406122666992232,0.938048438048438,0.9374914157522852,0.9412303325346805
38,0.9375765931372548,0.9389935661764706,0.9431525735294118,0.9441482843137255,0.9466299019607842,0.9380821078431373,0.9450061274509803,0.9473958333333333,0.9423713235294117,0.9431372549019608
39,0.9281230048946584,0.9289058462286808,0.9384975526707809,0.9278949928556227,0.9310339585930137,0.9296658863587997,0.9320752135712765,0.9390751831696714,0.9239351837777035,0.9269449426929742
40,0.938423645320197,0.9418673599708083,0.9378230858115916,0.9341361065498996,0.9342501368363437,0.9394119078027123,0.9415480751687647,0.9358845709420422,0.9363863042023961,0.9356108982545764
41,0.9667689395674008,0.9549846590648899,0.9491841064859338,0.9530842148646793,0.9566179725542275,0.9703103295629742,0.958029949168842,0.9511074476042192,0.9642960724153196,0.9615331776342905
42,0.9453660323225541,0.9522410609367131,0.9508523204175379,0.9514169731561035,0.9533016924321271,0.9471744471744471,0.9515772124467776,0.951478016695408,0.9413066369588109,0.9495780365345583
43,0.9396459961679997,0.9309783765700557,0.9362169642042517,0.9431814725829507,0.9465268696207537,0.9397980596697182,0.9319972020315683,0.9383762659286519,0.9474468538061495,0.9456068854353579
44,0.947765617875057,0.9439048487612098,0.9563003495972032,0.9496200030399756,0.9506079951360391,0.9483660130718954,0.9432436540507676,0.9561407508739931,0.9551603587171302,0.9581471348229214
45,0.9496124031007752,0.9560825245681499,0.9470182506256486,0.9452786424952694,0.9450878959897453,0.948277177562107,0.9545031435024111,0.9471555881096257,0.9506958432521516,0.9495589940792285
46,0.9723566898495665,0.9648886301663654,0.9763779527559056,0.9670333037164129,0.966160115199608,0.973942216366923,0.966749900425871,0.9771592266919942,0.9629737430681087,0.9700664848800514
47,0.9614157968626014,0.9506195446499419,0.9654062137581639,0.9545184032228531,0.9544802539217482,0.9607519990233779,0.947704938045535,0.9635750473051333,0.9592718061405117,0.9604925837758653
48,0.9361247270450623,0.9401331561989401,0.9333073739826225,0.9401560615083909,0.9435307771007987,0.9362163482828652,0.9439736130835128,0.9372394521049979,0.9484477835295556,0.9438132759173575
49,0.9570772058823529,0.9548560049019608,0.9565410539215686,0.9479013480392157,0.9507812499999999,0.9570618872549019,0.9525122549019608,0.9563112745098039,0.951455269607843,0.9540594362745097
50,0.9407738095238095,0.938087606837607,0.9403235653235654,0.9392933455433455,0.9448565323565324,0.9395680708180708,0.9398809523809524,0.9386523199023199,0.9473901098901099,0.9475961538461539
51,0.9405746459960938,0.9331817626953125,0.9217987060546875,0.9277191162109375,0.9280548095703125,0.943084716796875,0.936065673828125,0.925018310546875,0.9338226318359375,0.930450439453125
52,0.9470596313476562,0.9443893432617188,0.9528656005859375,0.9552688598632812,0.9565353393554688,0.95025634765625,0.9470367431640625,0.9531097412109375,0.9573974609375,0.9571380615234375
53,0.9535667963683527,0.9575951781490806,0.9494010833905546,0.9431219958800641,0.9450141145952544,0.9520408941786831,0.9604715037766078,0.953131914244297,0.9525444419012741,0.9536430914778362
54,0.9360018333206019,0.9379573752960049,0.9367809945764265,0.9349323963028033,0.9340157360018333,0.9347490642426095,0.9361622488732717,0.9369261324574135,0.9364143304560385,0.9365671071728668
55,0.9553663727576771,0.9661295226512618,0.9647765278200061,0.9628458498023715,0.967870173304956,0.9601094557616296,0.9683034356947401,0.9662359379750685,0.9675585284280938,0.9665855883247187
56,0.9474760422389061,0.9414942318256729,0.9433635475798083,0.943027833730086,0.9435924433864371,0.9422953671488737,0.9399758896417016,0.9417231276323018,0.948467924067631,0.9497497405847524
57,0.9506920811268638,0.9712027103331452,0.9639461595983334,0.9724693637737115,0.9714545149327758,0.9551406290536725,0.9721336243075374,0.9654798785233568,0.9642895295069208,0.9686999252216644
58,0.9346456092164492,0.945334554055085,0.9377431906614785,0.9509040970473791,0.9510643167772945,0.9365300984206912,0.9498435950255588,0.9417563134203097,0.9458152132448311,0.9528953994048981
59,0.9471046005951018,0.9484092469672694,0.9532768749523155,0.9468833447775997,0.9485542076752881,0.9494850080109865,0.945464255741207,0.9517204547188525,0.9533836881055924,0.9442435339894713
60,0.9478860294117647,0.9446155024509805,0.9435661764705883,0.9431142769607843,0.947610294117647,0.9492876838235293,0.9505055147058825,0.9457337622549019,0.960171568627451,0.956609987745098
61,0.9397775132759568,0.9332539827870352,0.9406854666422511,0.9369544649942013,0.9380379051455778,0.9394494292864555,0.9364890435207226,0.9405633888787157,0.9437374107306354,0.9471708478300678
62,0.9583428702220188,0.9538719768062867,0.9547722590981917,0.9484550240329594,0.9549248493171587,0.9585412375066757,0.9519645990691996,0.9556343938353551,0.961852445258259,0.960189211871519
63,0.948479252827079,0.945800967540098,0.9415584415584416,0.9430997909258779,0.943565247913074,0.9511041250171685,0.9441299006516398,0.9445343140995314,0.9518213866039952,0.9453584018801411
64,0.9517527731813445,0.9352439173867745,0.9413495127780842,0.9386529386529386,0.9373123123123124,0.9521358092786664,0.9380017772874916,0.9419010847582276,0.9485046270760557,0.9404149047006191
65,0.9243346761887323,0.9243117866080696,0.931003174021852,0.9350775193798448,0.932368919001404,0.9227705548434353,0.9233122749191236,0.9285387291704815,0.9242660074467436,0.9252502594152476
66,0.967295568683122,0.9690738959869335,0.9655630352154599,0.9671810840927476,0.9662652073697547,0.9688296621941354,0.9694555112881805,0.9631435942055533,0.9750423592984384,0.973775396498298
67,0.9440053501945526,0.9475088156614786,0.9484435797665369,0.9448869163424125,0.9477596060311284,0.9447045233463035,0.9464752553501945,0.9495455374513618,0.9477140077821012,0.9419686284046692
68,0.9428189865689866,0.9415674603174603,0.9459172771672771,0.9475961538461538,0.9474282661782661,0.9447802197802199,0.9412164224664225,0.9478785103785103,0.9469474969474969,0.9451007326007326
69,0.9465909784532747,0.9571735945797474,0.9519471403283892,0.9409296221693219,0.9437679301715193,0.9468809131416712,0.9570820362570959,0.9503753891228712,0.9583714826344382,0.9500167856924862
70,0.9476551650464693,0.9517221908526258,0.9443282921543791,0.9573763486806965,0.9589176980481329,0.9532253880079968,0.9558197384284342,0.9493109710501014,0.9620461794374838,0.9525691699604744
71,0.9319232055452529,0.937327090870398,0.9407624722585353,0.9441598516401667,0.945983947952452,0.9327364484844799,0.9323868300246253,0.9367418599702064,0.9412792995470161,0.9373498920743015
72,0.949958037689784,0.9325627527275502,0.9506523231860837,0.9448844129091325,0.943953612573434,0.9459220263981079,0.9331883726253147,0.9486076142519265,0.9403677424277104,0.9404974441138323
73,0.9352987853262528,0.9317890496246108,0.9273866202771165,0.9259903558566808,0.927684184825734,0.9348715131538791,0.9300952206555576,0.9267838613196605,0.9303546359030702,0.9300647012146738
74,0.9434882124055849,0.9500572213321126,0.9435034714274814,0.949912260624094,0.9492256046387426,0.9426489662012664,0.9510795757991912,0.9440451667048142,0.9459830624856946,0.94960708018616
75,0.9674325980392157,0.9605085784313726,0.9621093749999999,0.959857536764706,0.9589613970588234,0.9654947916666666,0.9573452818627451,0.9627144607843137,0.9600949754901961,0.9602175245098038
76,0.9267145975485033,0.9357359832699853,0.9372319152508739,0.9429027186274062,0.9404909099235244,0.9326067377997588,0.9378730289569691,0.9370182106821755,0.9385599364992139,0.9365831692387537
77,0.9515059872922776,0.950727028347996,0.9515976295210166,0.9552327712609971,0.9577987536656891,0.9560193670576734,0.9513303396871945,0.9551029447702835,0.9622739491691106,0.9583333333333334
78,0.9386642156862746,0.947250306372549,0.9422181372549019,0.9447533700980393,0.9449295343137255,0.9410539215686274,0.9492493872549019,0.9417126225490196,0.946078431372549,0.9500153186274508
79,0.9583014185483624,0.9552988755782958,0.9615643861637919,0.9592665216458839,0.9608367290664543,0.9593584362266001,0.9522656944146574,0.9601703483562609,0.9516069732528571,0.9529090964796715
80,0.9529448592850489,0.9529601294913495,0.9533495197520118,0.9473941392948219,0.9476766381113809,0.9516163513369066,0.950723044268328,0.9517537831936109,0.9549528914135631,0.9528150625314948
81,0.947219043259327,0.9453040360112916,0.9432516975661861,0.938651102464332,0.9427786678873884,0.9496375982299535,0.9466544594491493,0.9442511635004197,0.9559624628061341,0.9549782558937971
82,0.9310497473706706,0.9324693562913099,0.9353238387446383,0.9454977026758865,0.9421471203309368,0.9319350948695639,0.9344995496939446,0.9379493520172184,0.9400863977042023,0.9346674604264933
83,0.940788569858497,0.9422997664514356,0.9307902489658225,0.9418723573140388,0.939468180916182,0.9387049503136878,0.9417655050296897,0.9300270183633284,0.936300773915831,0.9388346995161119
84,0.9527836504580691,0.9515580476146704,0.9529521708490364,0.9509529062107425,0.9476820786224224,0.9495817630296901,0.9473297178049452,0.9488004412170237,0.9550663357538989,0.9538254128749578
85,0.9409251148381582,0.9373388069040243,0.93610267523311,0.9403528316571795,0.9384833732659821,0.9399331573244617,0.9361789796572406,0.9338898469333252,0.9344544996718909,0.9330657591527158
86,0.9616036137775269,0.9541410410975629,0.9515009080226471,0.9560333908159996,0.9552550856898683,0.9579562623040884,0.9526988874814962,0.9520502998763868,0.9616646573168313,0.9622064187281578
87,0.9310589527980833,0.933859325163673,0.9407572451050712,0.9354693485128267,0.9336609336609337,0.9294260381216902,0.933554107467151,0.9374685244250462,0.9339356295878035,0.9298151906847558
88,0.9613031204699778,0.9626611734187838,0.9624856946669719,0.9609369039444571,0.9591287098496987,0.9599908445868619,0.9625848783093003,0.9598458838788434,0.9623254749370566,0.9615625238422216
89,0.9256791819291819,0.9341575091575092,0.9281288156288157,0.9138431013431013,0.9146367521367521,0.9284493284493284,0.9329441391941392,0.9278846153846154,0.9187881562881562,0.9186050061050061
90,0.9314685954953306,0.9340856375511201,0.9261124336202161,0.9295153512787644,0.9300494414942319,0.9294237929561131,0.9370689128975157,0.9290880791063909,0.9382286516511018,0.9359168040041504
91,0.9347789454333774,0.9404087135022519,0.9326572505285088,0.9279619473635834,0.9308649162045405,0.9375134042096879,0.9419789209228225,0.9362725573700175,0.9410980728576243,0.9471184778945434
92,0.913286638588781,0.9304614539461636,0.9077092107672589,0.9240676310809985,0.9224577305743759,0.9106848562534334,0.9270127571262893,0.9095937862418362,0.9059390831959959,0.9215497772080814
93,0.9464307513886344,0.9540911310504792,0.9440120856985901,0.9431422816334006,0.946163706280901,0.9462094854422268,0.9562046023316854,0.9452252334737227,0.952786424952695,0.9470869193676373
94,0.9392017704517706,0.9334859584859585,0.9335927960927961,0.9343101343101343,0.9382478632478632,0.9376907814407814,0.9405677655677656,0.9340811965811966,0.9391788766788767,0.9444368131868133
95,0.9438162813763636,0.9443961242084382,0.9465018692301823,0.9544518196383611,0.9557946135652705,0.9485084306095979,0.9489433127336538,0.9483634699015793,0.9532768749523155,0.9559319447623407
96,0.9426565957122148,0.9406118867780574,0.9461203936827649,0.9369802395666438,0.938956282902266,0.9419089036392767,0.9408560311284047,0.9463035019455253,0.9466392004272526,0.9451132982375829
97,0.9200220628792058,0.932126003554575,0.9123383587669303,0.9340488447631304,0.9380247594533309,0.9196696696696696,0.9329303793589508,0.917585953300239,0.9276368204939633,0.9322332536618251
98,0.9529773625803301,0.9564805910457785,0.9517027674741647,0.9544656622551937,0.9528934072140557,0.9539314008334479,0.9560760788264566,0.9498786463342035,0.9444062829143198,0.946604387049503
99,0.9200592041015625,0.9359664916992188,0.921630859375,0.9153213500976562,0.91412353515625,0.920440673828125,0.9357070922851562,0.9271163940429688,0.9341888427734375,0.92572021484375
100,0.9491583622018405,0.9424206815511164,0.9352022830283699,0.9447861186991622,0.9418941810246159,0.9461748592183374,0.938643612556656,0.9356295878035009,0.9490439055656448,0.9460375112549024
101,0.9605353518396996,0.9488226227356662,0.951470386252995,0.9503944938727549,0.958200436461306,0.958330153982328,0.9529049094266486,0.9577349794741099,0.9541868237520411,0.9515466906771255
102,0.94154232666442,0.9430895554398113,0.9434035969239253,0.9376359569839762,0.9365559606605595,0.9410750942124453,0.9406308404056497,0.9420708355035388,0.9423389196972948,0.9423542387940808
103,0.9418597579517118,0.9403697622088427,0.9372453323602749,0.9347138600012163,0.9404609864379978,0.9413732287295506,0.9413124125767804,0.9372985464939488,0.9333302925256949,0.9341285045308034
104,0.9600671396963454,0.9583123521782253,0.9616083009079118,0.9474174105439842,0.9563363088426032,0.9608148317692835,0.9631570916304264,0.9643625543602654,0.9656061646448463,0.9635919737544822
105,0.9512290076335879,0.9621068702290076,0.9525114503816794,0.9493053435114504,0.9508778625954198,0.9519236641221374,0.9594045801526718,0.9513740458015266,0.959206106870229,0.9568625954198473
106,0.9338419477028348,0.9253115835777126,0.9227150537634409,0.9354304130009775,0.933635752688172,0.9337579423264907,0.9248610092864126,0.9221957478005866,0.9448771994134898,0.93934811827957
107,0.9565270466163118,0.942595559624628,0.9314030670634013,0.9477378500038147,0.9498435950255588,0.9550926985580224,0.9432898451209277,0.9322499427786679,0.9446707866025787,0.9450980392156862
108,0.9496420448474301,0.9336142021950513,0.9477950267893941,0.9448794858878661,0.9466120193555281,0.9481003190303918,0.9349803849735159,0.9450626612324649,0.9453526888614127,0.9458258918349588
109,0.9501113891601562,0.957061767578125,0.9554443359375,0.9589080810546875,0.956939697265625,0.9501190185546875,0.953582763671875,0.9546737670898438,0.94598388671875,0.9450912475585938
110,0.9301533479960898,0.9441669721407624,0.9383095063538612,0.9317647238514174,0.9380804007820138,0.9310468597262951,0.9456637952101661,0.939424486803519,0.9387371700879765,0.943746945259042
111,0.9437374107306353,0.9545870719648416,0.9599661234206189,0.9612326802172985,0.9608511872062503,0.9445385460538362,0.9561359335896966,0.9604620643349814,0.9577916132576452,0.9499175975096136
112,0.9624694749694749,0.963003663003663,0.9583409645909645,0.9561584249084248,0.9592948717948717,0.9619047619047618,0.9625228937728938,0.9583409645909645,0.9609432234432234,0.9606837606837607
113,0.9388161508881158,0.9271348348898248,0.9444927668925107,0.9427531587621315,0.9424403344930721,0.9401818958676678,0.9295916498809742,0.9443554294085332,0.9402581944698774,0.9436687419886469
114,0.9570406092145223,0.9640453553497033,0.954781998260259,0.9546904329513025,0.9606345475910693,0.9603598516641997,0.9664565751522274,0.959703633616677,0.9602301341431777,0.9627558105818975
115,0.9542055789537937,0.9565403161814076,0.9439052676554965,0.9593175853018373,0.960896966367576,0.9544344747604225,0.9573872306659342,0.9513138619300494,0.9592870658609535,0.9602026490874687
116,0.9490057533535794,0.9452286843591191,0.9593526332656768,0.9416881590794635,0.9463732507210769,0.9496085583042105,0.9474644039861432,0.9651136172875303,0.9439620309185526,0.9421612465090726
117,0.9609503753891229,0.9574864188488067,0.9480101324543734,0.959157358237197,0.9572727827626197,0.9612708295184033,0.956074894707929,0.9527864249526949,0.9519166208875053,0.9490783128853079
118,0.9456701599558742,0.9590994055279769,0.9535760250045963,0.9466354109211252,0.9496460746460748,0.9519596126738984,0.9608230679659251,0.9564104921247779,0.9555065269350984,0.9572991358705645
119,0.9473342895507812,0.939605712890625,0.9454574584960938,0.9439239501953125,0.9445266723632812,0.949127197265625,0.9407501220703125,0.9451751708984375,0.952392578125,0.9515838623046875
120,0.9349206349206349,0.9342948717948719,0.9349740537240538,0.9311660561660562,0.9323870573870574,0.9375610500610502,0.9304716117216117,0.9364468864468865,0.9518772893772894,0.9487026862026863
121,0.94561767578125,0.9489669799804688,0.9426116943359375,0.9501953125,0.952056884765625,0.9474868774414062,0.9497833251953125,0.9455337524414062,0.94287109375,0.9494476318359375
122,0.93408203125,0.9322433471679688,0.9392013549804688,0.9323959350585938,0.9324188232421875,0.9342803955078125,0.932952880859375,0.9393386840820312,0.9376678466796875,0.93426513671875
123,0.9394760131835938,0.9434356689453125,0.9356231689453125,0.9379348754882812,0.9352340698242188,0.9357147216796875,0.9387054443359375,0.932220458984375,0.9428253173828125,0.9382476806640625
124,0.9610589761196306,0.9599755855649652,0.9536507209887846,0.9639429312581063,0.9644846265354391,0.965270466163119,0.9618219272144656,0.9535210193026626,0.9643854428931106,0.9699015793087663
125,0.9579461356527046,0.9470130464637218,0.9502250705729762,0.9518883039597161,0.9526207370107576,0.9569085221637293,0.9463950560769055,0.9488059815365834,0.9524223697261005,0.9468528267338063
126,0.9399038461538463,0.9397588522588524,0.9439713064713064,0.9388583638583639,0.9439102564102564,0.9433302808302808,0.9426663614163615,0.9481990231990232,0.9463064713064714,0.941056166056166
127,0.9337633587786259,0.9333129770992366,0.9255343511450381,0.9355954198473282,0.9340610687022899,0.9363206106870229,0.9366030534351144,0.9284503816793893,0.9396641221374046,0.9409236641221373
128,0.9303959131545337,0.922322568874293,0.9269141884084413,0.9355196740254211,0.9330642218573253,0.9286702548196801,0.9196618621905979,0.924390318068479,0.9391382351152466,0.9409627196983519
129,0.9499236874236874,0.9544566544566545,0.95254884004884,0.9461462148962148,0.9487484737484736,0.9532051282051281,0.9542887667887667,0.9562576312576313,0.9514194139194139,0.9550595238095237
130,0.9278564453125,0.925628662109375,0.9296417236328125,0.9214630126953125,0.9224166870117188,0.927001953125,0.924407958984375,0.928466796875,0.923736572265625,0.9245452880859375
131,0.9460601806640625,0.9473419189453125,0.9460906982421875,0.9454345703125,0.9448394775390625,0.9437408447265625,0.9464492797851562,0.9443435668945312,0.95599365234375,0.9482803344726562
132,0.9281675583657587,0.94575328307393,0.9460572714007782,0.9477672057392996,0.9491503526264592,0.9300142874513618,0.9433897738326849,0.9442257417315176,0.9384271643968871,0.9377583900778209
133,0.963666605627785,0.9583333333333334,0.9583485930537753,0.959760117194653,0.9629341390465727,0.9634911188427027,0.9559985961057194,0.9615455044863578,0.9594091436244888,0.964391442348776
134,0.9311741817349509,0.9215075913633936,0.9228580148012513,0.925612268253605,0.9239948119325552,0.9337453269245443,0.9201419089036393,0.9250782024872205,0.9292133974212253,0.9257648584725718
135,0.9532632827468751,0.949393266628144,0.946040266415255,0.9498114412578693,0.95193272710684,0.9526246160396582,0.9526170128645722,0.9459490283142239,0.951552568352544,0.9497886317326114
136,0.944820850882012,0.9421656595251175,0.9380989440273454,0.9401132271256791,0.9379692364035891,0.9436382225477629,0.9419138741378259,0.9379310871024843,0.9481016907770249,0.9461179271195752
137,0.937999696002432,0.9531387748898009,0.9445660434716522,0.9491564067487459,0.9488600091199272,0.9384404924760603,0.9464280285757714,0.9447940416476669,0.9478340173278614,0.9462684298525611
138,0.9539161362213979,0.9631130649814535,0.9561371372746562,0.9446581490131428,0.946741768557952,0.9536337408984751,0.9635023125887255,0.95563340507701,0.9414907420127917,0.9469707377387003
139,0.936355896126011,0.909186279875935,0.9385376756066411,0.933170650124673,0.9332998844493097,0.9351927872042813,0.9071489387581342,0.9349723286504896,0.9350635528796448,0.9306847898801922
140,0.958295323237852,0.9585005777534513,0.9566532871130572,0.9509669768290457,0.952928297755884,0.9588730766891685,0.9598613391716839,0.9580292525694825,0.9527306452593809,0.9571702244116037
141,0.9529876708984375,0.9559326171875,0.9495086669921875,0.9517364501953125,0.9541091918945312,0.9526596069335938,0.9571685791015625,0.95068359375,0.9495849609375,0.9561691284179688
142,0.9691920347905699,0.9659037155718317,0.9664530403601128,0.9585717555504691,0.9630502784771496,0.9721751735713741,0.9687418936446174,0.969039444571603,0.9667353322652018,0.9734950789654383
143,0.96240177004654,0.9617837796597238,0.963210498207065,0.9631189440756847,0.9596932936598764,0.9608987563897153,0.9645532921339741,0.9631799801632716,0.9672083619439994,0.9661097123674371
144,0.9491374045801526,0.9482824427480916,0.9509618320610687,0.9507022900763357,0.9516641221374045,0.9498167938931298,0.9502748091603054,0.9505343511450381,0.9430076335877862,0.9505648854961832
145,0.9590168937995025,0.9619393532437011,0.9490591664504707,0.954621758969585,0.9524165611122133,0.9572008485051964,0.9587650891998718,0.9469836861141208,0.9598638729073511,0.9502113632548415
146,0.9565575646601052,0.9581902800030517,0.9558098725871671,0.9450675211718929,0.9428244449530785,0.9533607995727474,0.9589150835431448,0.9551003280689707,0.9482871747920958,0.9480430304417488
147,0.9500183840426509,0.9581533229157092,0.9554416766246898,0.9521708490363696,0.9534424119863959,0.9468930967919845,0.9547446150075067,0.9526151300671016,0.9571498605876765,0.9517112479700952
148,0.9512782709143968,0.9523574294747083,0.9537253769455254,0.9547513375486381,0.956955252918288,0.956073686770428,0.95444734922179,0.9609375000000001,0.9535353842412452,0.9547057392996108
149,0.9513397216796875,0.950408935546875,0.94879150390625,0.9494781494140625,0.9531707763671875,0.953765869140625,0.9529266357421875,0.9536361694335938,0.9535980224609375,0.950286865234375
150,0.9345314115429059,0.9386593079121816,0.9424831235176062,0.950944170771757,0.9510810071154899,0.9392978775162684,0.9405674147053457,0.9456455634616553,0.950191570881226,0.9532323785197349
151,0.9303113553113553,0.9404532967032968,0.9228021978021977,0.935515873015873,0.9372405372405372,0.9389804639804641,0.9414606227106227,0.9263507326007326,0.9393620268620269,0.944078144078144
152,0.9280448717948718,0.9255570818070818,0.9304487179487179,0.9407814407814408,0.9409569597069598,0.9302655677655678,0.927014652014652,0.931043956043956,0.9331959706959707,0.9293879731379732
153,0.9302662699320974,0.9261463340199892,0.9260929274433509,0.9385519188220034,0.9380636301213092,0.9294804303044175,0.9208438239108873,0.9217746242465857,0.9428854810406654,0.936919203479057
154,0.9419470511940184,0.9393987945372702,0.9408484016174563,0.9384908827344167,0.9384908827344167,0.9395513847562371,0.9401007095445182,0.93676661326009,0.9387197680628672,0.934859235523003
155,0.9313138375486382,0.9305234678988327,0.934110530155642,0.934657709143969,0.9333961575875486,0.933669747081712,0.9307362597276265,0.9326969844357977,0.939339129377432,0.9435189688715954
156,0.9276404151404152,0.9336233211233211,0.9332570207570208,0.9378357753357753,0.9392628205128205,0.927876984126984,0.9351648351648353,0.9313644688644688,0.9377442002442002,0.9443986568986569
157,0.9645058902520907,0.96926692302997,0.967153451748764,0.963460599401819,0.9617972898736494,0.961682841970335,0.9698849417078679,0.965009461026674,0.9552890191051701,0.9569294390526766
158,0.9493758774339254,0.9547701886101447,0.9452023438930598,0.9514283098333639,0.9522599645974485,0.9512833424891657,0.9557697002990905,0.9472318867118354,0.9539919428676066,0.9567386925471527
159,0.9455329213397421,0.9424658579385061,0.9271992065308614,0.9422369726100558,0.9415579461356528,0.9439230945296406,0.9424734874494546,0.9293583581292439,0.9381704432745861,0.9389944304570077
160,0.9468844903627511,0.9339127382605643,0.9326689761472371,0.9393990263555481,0.9476704259312955,0.9513788209440384,0.9411082454560714,0.942649594823508,0.9515009080226471,0.9502724067941458
161,0.9455815018315017,0.9488476800976801,0.9499771062271062,0.9522359584859584,0.9532051282051281,0.9491147741147741,0.9496336996336997,0.9503052503052503,0.9592490842490842,0.949587912087912
162,0.9384832532234684,0.9414511329823758,0.9510795757991912,0.943274586099031,0.9447470817120622,0.9377584496833753,0.9413977264057374,0.9481269550621805,0.9386892500190738,0.9322652018005645
163,0.9536553724053725,0.9514804639804639,0.9590583028083027,0.959333028083028,0.9615918803418804,0.9536630036630037,0.952785409035409,0.9621947496947497,0.9521214896214896,0.9543116605616605
164,0.933124275163279,0.9433711774400293,0.9359320637245925,0.9439205273759385,0.9442715009461027,0.9347875846914484,0.9454693890007935,0.9376030031129831,0.9365195629616065,0.9414179332234633
165,0.9255265567765568,0.9242902930402931,0.9276709401709402,0.9232600732600733,0.9248778998778999,0.9256410256410256,0.9254273504273505,0.9271825396825396,0.9291361416361417,0.9271367521367521
166,0.9454159799792468,0.9547625587499238,0.9539766831471648,0.9502990905206616,0.9511688945858513,0.9449581883659891,0.9533052554477203,0.954121650491363,0.9602636879692364,0.9507416224134775
167,0.9552212605516631,0.9454595411457618,0.9545038237853184,0.9543435453587947,0.9563966356795043,0.9567782509807513,0.9497641617438293,0.9563661064554045,0.9391552563691592,0.9439865060829479
